"Step","desert-tree-2 - train/loss","desert-tree-2 - train/loss__MIN","desert-tree-2 - train/loss__MAX"
"3589","1.8326","1.8326","1.8326"
"3590","1.7838","1.7838","1.7838"
"3591","1.7838","1.7838","1.7838"
"3592","1.5611","1.5611","1.5611"
"3593","1.5611","1.5611","1.5611"
"3594","1.8235","1.8235","1.8235"
"3595","1.8235","1.8235","1.8235"
"3596","1.9878","1.9878","1.9878"
"3597","1.9878","1.9878","1.9878"
"3598","1.6175","1.6175","1.6175"
"3599","1.6175","1.6175","1.6175"
"3600","1.8298","1.8298","1.8298"
"3601","1.8298","1.8298","1.8298"
"3602","1.6454","1.6454","1.6454"
"3603","1.6454","1.6454","1.6454"
"3604","1.8075","1.8075","1.8075"
"3605","1.8075","1.8075","1.8075"
"3606","1.6922","1.6922","1.6922"
"3607","1.6922","1.6922","1.6922"
"3608","1.7197","1.7197","1.7197"
"3609","1.7197","1.7197","1.7197"
"3610","1.7772","1.7772","1.7772"
"3611","1.7772","1.7772","1.7772"
"3612","1.7111","1.7111","1.7111"
"3613","1.7111","1.7111","1.7111"
"3614","1.5895","1.5895","1.5895"
"3615","1.5895","1.5895","1.5895"
"3616","1.926","1.926","1.926"
"3617","1.926","1.926","1.926"
"3618","1.6246","1.6246","1.6246"
"3619","1.6246","1.6246","1.6246"
"3620","1.5366","1.5366","1.5366"
"3621","1.5366","1.5366","1.5366"
"3622","1.9429","1.9429","1.9429"
"3623","1.9429","1.9429","1.9429"
"3624","2.044","2.044","2.044"
"3625","2.044","2.044","2.044"
"3626","1.8106","1.8106","1.8106"
"3627","1.8106","1.8106","1.8106"
"3628","1.9796","1.9796","1.9796"
"3629","1.9796","1.9796","1.9796"
"3630","2.1169","2.1169","2.1169"
"3631","2.1169","2.1169","2.1169"
"3632","1.8074","1.8074","1.8074"
"3633","1.8074","1.8074","1.8074"
"3634","1.7708","1.7708","1.7708"
"3635","1.7708","1.7708","1.7708"
"3636","1.5185","1.5185","1.5185"
"3637","1.5185","1.5185","1.5185"
"3638","1.8256","1.8256","1.8256"
"3639","1.8256","1.8256","1.8256"
"3640","1.7371","1.7371","1.7371"
"3641","1.7371","1.7371","1.7371"
"3642","1.5909","1.5909","1.5909"
"3643","1.5909","1.5909","1.5909"
"3644","1.7182","1.7182","1.7182"
"3645","1.7182","1.7182","1.7182"
"3646","1.7179","1.7179","1.7179"
"3647","1.7179","1.7179","1.7179"
"3648","1.7972","1.7972","1.7972"
"3649","1.7972","1.7972","1.7972"
"3650","2.1852","2.1852","2.1852"
"3651","2.1852","2.1852","2.1852"
"3652","1.7071","1.7071","1.7071"
"3653","1.7071","1.7071","1.7071"
"3654","1.6585","1.6585","1.6585"
"3655","1.6585","1.6585","1.6585"
"3656","1.6525","1.6525","1.6525"
"3657","1.6525","1.6525","1.6525"
"3658","1.7557","1.7557","1.7557"
"3659","1.7557","1.7557","1.7557"
"3660","1.7073","1.7073","1.7073"
"3661","1.7073","1.7073","1.7073"
"3662","1.8081","1.8081","1.8081"
"3663","1.8081","1.8081","1.8081"
"3664","1.9405","1.9405","1.9405"
"3665","1.9405","1.9405","1.9405"
"3666","1.7498","1.7498","1.7498"
"3667","1.7498","1.7498","1.7498"
"3668","1.7047","1.7047","1.7047"
"3669","1.7047","1.7047","1.7047"
"3670","2.0216","2.0216","2.0216"
"3671","2.0216","2.0216","2.0216"
"3672","1.5719","1.5719","1.5719"
"3673","1.5719","1.5719","1.5719"
"3674","1.9165","1.9165","1.9165"
"3675","1.9165","1.9165","1.9165"
"3676","1.7103","1.7103","1.7103"
"3677","1.7103","1.7103","1.7103"
"3678","1.7311","1.7311","1.7311"
"3679","1.7311","1.7311","1.7311"
"3680","1.7005","1.7005","1.7005"
"3681","1.7005","1.7005","1.7005"
"3682","2.1348","2.1348","2.1348"
"3683","2.1348","2.1348","2.1348"
"3684","1.7647","1.7647","1.7647"
"3685","1.7647","1.7647","1.7647"
"3686","1.9771","1.9771","1.9771"
"3687","1.9771","1.9771","1.9771"
"3688","2.0182","2.0182","2.0182"
"3689","2.0182","2.0182","2.0182"
"3690","1.6071","1.6071","1.6071"
"3691","1.6071","1.6071","1.6071"
"3692","1.9413","1.9413","1.9413"
"3693","1.9413","1.9413","1.9413"
"3694","1.6441","1.6441","1.6441"
"3695","1.6441","1.6441","1.6441"
"3696","1.6097","1.6097","1.6097"
"3697","1.6097","1.6097","1.6097"
"3698","1.7681","1.7681","1.7681"
"3699","1.7681","1.7681","1.7681"
"3700","1.6303","1.6303","1.6303"
"3701","1.6303","1.6303","1.6303"
"3702","1.8273","1.8273","1.8273"
"3703","1.8273","1.8273","1.8273"
"3704","1.8395","1.8395","1.8395"
"3705","1.8395","1.8395","1.8395"
"3706","1.6785","1.6785","1.6785"
"3707","1.6785","1.6785","1.6785"
"3708","1.8526","1.8526","1.8526"
"3709","1.8526","1.8526","1.8526"
"3710","1.9999","1.9999","1.9999"
"3711","1.9999","1.9999","1.9999"
"3712","1.6904","1.6904","1.6904"
"3713","1.6904","1.6904","1.6904"
"3714","1.8152","1.8152","1.8152"
"3715","1.8152","1.8152","1.8152"
"3716","1.7892","1.7892","1.7892"
"3717","1.7892","1.7892","1.7892"
"3718","1.8609","1.8609","1.8609"
"3719","1.8609","1.8609","1.8609"
"3720","1.9504","1.9504","1.9504"
"3721","1.9504","1.9504","1.9504"
"3722","1.7186","1.7186","1.7186"
"3723","1.7186","1.7186","1.7186"
"3724","1.7279","1.7279","1.7279"
"3725","1.7279","1.7279","1.7279"
"3726","1.7698","1.7698","1.7698"
"3727","1.7698","1.7698","1.7698"
"3728","1.8185","1.8185","1.8185"
"3729","1.8185","1.8185","1.8185"
"3730","1.8368","1.8368","1.8368"
"3731","1.8368","1.8368","1.8368"
"3732","1.91","1.91","1.91"
"3733","1.91","1.91","1.91"
"3734","1.5977","1.5977","1.5977"
"3735","1.5977","1.5977","1.5977"
"3736","1.7033","1.7033","1.7033"
"3737","1.7033","1.7033","1.7033"
"3738","1.7761","1.7761","1.7761"
"3739","1.7761","1.7761","1.7761"
"3740","1.781","1.781","1.781"
"3741","1.781","1.781","1.781"
"3742","1.851","1.851","1.851"
"3743","1.851","1.851","1.851"
"3744","1.902","1.902","1.902"
"3745","1.902","1.902","1.902"
"3746","1.7489","1.7489","1.7489"
"3747","1.7489","1.7489","1.7489"
"3748","1.6487","1.6487","1.6487"
"3749","1.6487","1.6487","1.6487"
"3750","1.8777","1.8777","1.8777"
"3751","1.8777","1.8777","1.8777"
"3752","1.874","1.874","1.874"
"3753","1.874","1.874","1.874"
"3754","1.9359","1.9359","1.9359"
"3755","1.9359","1.9359","1.9359"
"3756","1.644","1.644","1.644"
"3757","1.644","1.644","1.644"
"3758","1.6926","1.6926","1.6926"
"3759","1.6926","1.6926","1.6926"
"3760","1.8177","1.8177","1.8177"
"3761","1.8177","1.8177","1.8177"
"3762","1.9097","1.9097","1.9097"
"3763","1.9097","1.9097","1.9097"
"3764","1.7121","1.7121","1.7121"
"3765","1.7121","1.7121","1.7121"
"3766","1.714","1.714","1.714"
"3767","1.714","1.714","1.714"
"3768","1.7791","1.7791","1.7791"
"3769","1.7791","1.7791","1.7791"
"3770","1.7629","1.7629","1.7629"
"3771","1.7629","1.7629","1.7629"
"3772","1.6394","1.6394","1.6394"
"3773","1.6394","1.6394","1.6394"
"3774","1.5057","1.5057","1.5057"
"3775","1.5057","1.5057","1.5057"
"3776","1.8604","1.8604","1.8604"
"3777","1.8604","1.8604","1.8604"
"3778","1.7667","1.7667","1.7667"
"3779","1.7667","1.7667","1.7667"
"3780","1.9707","1.9707","1.9707"
"3781","1.9707","1.9707","1.9707"
"3782","1.8486","1.8486","1.8486"
"3783","1.8486","1.8486","1.8486"
"3784","1.6039","1.6039","1.6039"
"3785","1.6039","1.6039","1.6039"
"3786","1.6863","1.6863","1.6863"
"3787","1.6863","1.6863","1.6863"
"3788","1.4104","1.4104","1.4104"
"3789","1.4104","1.4104","1.4104"
"3790","1.7414","1.7414","1.7414"
"3791","1.7414","1.7414","1.7414"
"3792","1.7789","1.7789","1.7789"
"3793","1.7789","1.7789","1.7789"
"3794","1.8907","1.8907","1.8907"
"3795","1.8907","1.8907","1.8907"
"3796","1.9931","1.9931","1.9931"
"3797","1.9931","1.9931","1.9931"
"3798","1.8419","1.8419","1.8419"
"3799","1.8419","1.8419","1.8419"
"3800","1.6227","1.6227","1.6227"
"3801","1.6227","1.6227","1.6227"
"3802","1.62","1.62","1.62"
"3803","1.62","1.62","1.62"
"3804","1.7693","1.7693","1.7693"
"3805","1.7693","1.7693","1.7693"
"3806","1.639","1.639","1.639"
"3807","1.639","1.639","1.639"
"3808","2.1798","2.1798","2.1798"
"3809","2.1798","2.1798","2.1798"
"3810","1.8039","1.8039","1.8039"
"3811","1.8039","1.8039","1.8039"
"3812","1.9097","1.9097","1.9097"
"3813","1.9097","1.9097","1.9097"
"3814","2.0328","2.0328","2.0328"
"3815","2.0328","2.0328","2.0328"
"3816","1.7323","1.7323","1.7323"
"3817","1.7323","1.7323","1.7323"
"3818","1.5482","1.5482","1.5482"
"3819","1.5482","1.5482","1.5482"
"3820","1.8009","1.8009","1.8009"
"3821","1.8009","1.8009","1.8009"
"3822","1.82","1.82","1.82"
"3823","1.82","1.82","1.82"
"3824","2.0674","2.0674","2.0674"
"3825","2.0674","2.0674","2.0674"
"3826","1.7375","1.7375","1.7375"
"3827","1.7375","1.7375","1.7375"
"3828","1.964","1.964","1.964"
"3829","1.964","1.964","1.964"
"3830","1.6309","1.6309","1.6309"
"3831","1.6309","1.6309","1.6309"
"3832","1.6974","1.6974","1.6974"
"3833","1.6974","1.6974","1.6974"
"3834","1.5918","1.5918","1.5918"
"3835","1.5918","1.5918","1.5918"
"3836","1.877","1.877","1.877"
"3837","1.877","1.877","1.877"
"3838","1.5661","1.5661","1.5661"
"3839","1.5661","1.5661","1.5661"
"3840","1.6014","1.6014","1.6014"
"3841","1.6014","1.6014","1.6014"
"3842","1.8935","1.8935","1.8935"
"3843","1.8935","1.8935","1.8935"
"3844","1.933","1.933","1.933"
"3845","1.933","1.933","1.933"
"3846","1.7471","1.7471","1.7471"
"3847","1.7471","1.7471","1.7471"
"3848","1.8241","1.8241","1.8241"
"3849","1.8241","1.8241","1.8241"
"3850","1.78","1.78","1.78"
"3851","1.78","1.78","1.78"
"3852","1.5894","1.5894","1.5894"
"3853","1.5894","1.5894","1.5894"
"3854","1.8359","1.8359","1.8359"
"3855","1.8359","1.8359","1.8359"
"3856","1.727","1.727","1.727"
"3857","1.727","1.727","1.727"
"3858","1.8783","1.8783","1.8783"
"3859","1.8783","1.8783","1.8783"
"3860","1.4847","1.4847","1.4847"
"3861","1.4847","1.4847","1.4847"
"3862","1.7056","1.7056","1.7056"
"3863","1.7056","1.7056","1.7056"
"3864","1.8161","1.8161","1.8161"
"3865","1.8161","1.8161","1.8161"
"3866","1.7133","1.7133","1.7133"
"3867","1.7133","1.7133","1.7133"
"3868","1.7024","1.7024","1.7024"
"3869","1.7024","1.7024","1.7024"
"3870","1.5977","1.5977","1.5977"
"3871","1.5977","1.5977","1.5977"
"3872","1.9508","1.9508","1.9508"
"3873","1.9508","1.9508","1.9508"
"3874","1.5635","1.5635","1.5635"
"3875","1.5635","1.5635","1.5635"
"3876","1.9275","1.9275","1.9275"
"3877","1.9275","1.9275","1.9275"
"3878","1.9081","1.9081","1.9081"
"3879","1.9081","1.9081","1.9081"
"3880","1.7177","1.7177","1.7177"
"3881","1.7177","1.7177","1.7177"
"3882","1.9042","1.9042","1.9042"
"3883","1.9042","1.9042","1.9042"
"3884","1.7706","1.7706","1.7706"
"3885","1.7706","1.7706","1.7706"
"3886","1.6995","1.6995","1.6995"
"3887","1.6995","1.6995","1.6995"
"3888","1.6943","1.6943","1.6943"
"3889","1.6943","1.6943","1.6943"
"3890","1.5571","1.5571","1.5571"
"3891","1.5571","1.5571","1.5571"
"3892","1.7307","1.7307","1.7307"
"3893","1.7307","1.7307","1.7307"
"3894","1.8673","1.8673","1.8673"
"3895","1.8673","1.8673","1.8673"
"3896","1.6023","1.6023","1.6023"
"3897","1.6023","1.6023","1.6023"
"3898","1.418","1.418","1.418"
"3899","1.418","1.418","1.418"
"3900","1.5871","1.5871","1.5871"
"3901","1.5871","1.5871","1.5871"
"3902","1.8623","1.8623","1.8623"
"3903","1.8623","1.8623","1.8623"
"3904","1.6756","1.6756","1.6756"
"3905","1.6756","1.6756","1.6756"
"3906","1.7348","1.7348","1.7348"
"3907","1.7348","1.7348","1.7348"
"3908","1.6046","1.6046","1.6046"
"3909","1.6046","1.6046","1.6046"
"3910","1.7646","1.7646","1.7646"
"3911","1.7646","1.7646","1.7646"
"3912","1.4999","1.4999","1.4999"
"3913","1.4999","1.4999","1.4999"
"3914","1.9554","1.9554","1.9554"
"3915","1.9554","1.9554","1.9554"
"3916","1.5946","1.5946","1.5946"
"3917","1.5946","1.5946","1.5946"
"3918","1.8089","1.8089","1.8089"
"3919","1.8089","1.8089","1.8089"
"3920","1.8646","1.8646","1.8646"
"3921","1.8646","1.8646","1.8646"
"3922","1.8531","1.8531","1.8531"
"3923","1.8531","1.8531","1.8531"
"3924","1.6544","1.6544","1.6544"
"3925","1.6544","1.6544","1.6544"
"3926","1.5219","1.5219","1.5219"
"3927","1.5219","1.5219","1.5219"
"3928","1.6726","1.6726","1.6726"
"3929","1.6726","1.6726","1.6726"
"3930","1.7911","1.7911","1.7911"
"3931","1.7911","1.7911","1.7911"
"3932","2.0177","2.0177","2.0177"
"3933","2.0177","2.0177","2.0177"
"3934","1.6655","1.6655","1.6655"
"3935","1.6655","1.6655","1.6655"
"3936","1.7018","1.7018","1.7018"
"3937","1.7018","1.7018","1.7018"
"3938","1.6987","1.6987","1.6987"
"3939","1.6987","1.6987","1.6987"
"3940","1.8139","1.8139","1.8139"
"3941","1.8139","1.8139","1.8139"
"3942","1.8879","1.8879","1.8879"
"3943","1.8879","1.8879","1.8879"
"3944","1.6037","1.6037","1.6037"
"3945","1.6037","1.6037","1.6037"
"3946","1.8305","1.8305","1.8305"
"3947","1.8305","1.8305","1.8305"
"3948","1.6568","1.6568","1.6568"
"3949","1.6568","1.6568","1.6568"
"3950","1.7085","1.7085","1.7085"
"3951","1.7085","1.7085","1.7085"
"3952","1.9591","1.9591","1.9591"
"3953","1.9591","1.9591","1.9591"
"3954","1.7929","1.7929","1.7929"
"3955","1.7929","1.7929","1.7929"
"3956","1.6052","1.6052","1.6052"
"3957","1.6052","1.6052","1.6052"
"3958","1.8108","1.8108","1.8108"
"3959","1.8108","1.8108","1.8108"
"3960","1.984","1.984","1.984"
"3961","1.984","1.984","1.984"
"3962","1.5783","1.5783","1.5783"
"3963","1.5783","1.5783","1.5783"
"3964","1.6008","1.6008","1.6008"
"3965","1.6008","1.6008","1.6008"
"3966","1.8262","1.8262","1.8262"
"3967","1.8262","1.8262","1.8262"
"3968","1.7055","1.7055","1.7055"
"3969","1.7055","1.7055","1.7055"
"3970","1.6563","1.6563","1.6563"
"3971","1.6563","1.6563","1.6563"
"3972","1.8404","1.8404","1.8404"
"3973","1.8404","1.8404","1.8404"
"3974","1.6587","1.6587","1.6587"
"3975","1.6587","1.6587","1.6587"
"3976","2.1662","2.1662","2.1662"
"3977","2.1662","2.1662","2.1662"
"3978","1.849","1.849","1.849"
"3979","1.849","1.849","1.849"
"3980","1.7554","1.7554","1.7554"
"3981","1.7554","1.7554","1.7554"
"3982","1.6447","1.6447","1.6447"
"3983","1.6447","1.6447","1.6447"
"3984","1.6269","1.6269","1.6269"
"3985","1.6269","1.6269","1.6269"
"3986","1.675","1.675","1.675"
"3987","1.675","1.675","1.675"
"3988","1.5274","1.5274","1.5274"
"3989","1.5274","1.5274","1.5274"
"3990","1.9255","1.9255","1.9255"
"3991","1.9255","1.9255","1.9255"
"3992","1.5221","1.5221","1.5221"
"3993","1.5221","1.5221","1.5221"
"3994","1.7824","1.7824","1.7824"
"3995","1.7824","1.7824","1.7824"
"3996","1.6718","1.6718","1.6718"
"3997","1.6718","1.6718","1.6718"
"3998","1.5977","1.5977","1.5977"
"3999","1.5977","1.5977","1.5977"
"4000","2.0941","2.0941","2.0941"
"4001","2.0941","2.0941","2.0941"
"4002","1.8714","1.8714","1.8714"
"4003","1.8714","1.8714","1.8714"
"4004","1.9828","1.9828","1.9828"
"4005","1.9828","1.9828","1.9828"
"4006","1.3945","1.3945","1.3945"
"4007","1.3945","1.3945","1.3945"
"4008","1.9854","1.9854","1.9854"
"4009","1.9854","1.9854","1.9854"
"4010","1.7439","1.7439","1.7439"
"4011","1.7439","1.7439","1.7439"
"4012","1.7521","1.7521","1.7521"
"4013","1.7521","1.7521","1.7521"
"4014","1.629","1.629","1.629"
"4015","1.629","1.629","1.629"
"4016","1.8108","1.8108","1.8108"
"4017","1.8108","1.8108","1.8108"
"4018","1.8378","1.8378","1.8378"
"4019","1.8378","1.8378","1.8378"
"4020","1.7437","1.7437","1.7437"
"4021","1.7437","1.7437","1.7437"
"4022","1.8711","1.8711","1.8711"
"4023","1.8711","1.8711","1.8711"
"4024","1.7807","1.7807","1.7807"
"4025","1.7807","1.7807","1.7807"
"4026","1.8183","1.8183","1.8183"
"4027","1.8183","1.8183","1.8183"
"4028","1.7081","1.7081","1.7081"
"4029","1.7081","1.7081","1.7081"
"4030","2.099","2.099","2.099"
"4031","2.099","2.099","2.099"
"4032","1.6549","1.6549","1.6549"
"4033","1.6549","1.6549","1.6549"
"4034","1.8248","1.8248","1.8248"
"4035","1.8248","1.8248","1.8248"
"4036","1.5868","1.5868","1.5868"
"4037","1.5868","1.5868","1.5868"
"4038","1.5289","1.5289","1.5289"
"4039","1.5289","1.5289","1.5289"
"4040","1.6503","1.6503","1.6503"
"4041","1.6503","1.6503","1.6503"
"4042","1.7204","1.7204","1.7204"
"4043","1.7204","1.7204","1.7204"
"4044","1.9124","1.9124","1.9124"
"4045","1.9124","1.9124","1.9124"
"4046","1.6251","1.6251","1.6251"
"4047","1.6251","1.6251","1.6251"
"4048","1.569","1.569","1.569"
"4049","1.569","1.569","1.569"
"4050","1.5712","1.5712","1.5712"
"4051","1.5712","1.5712","1.5712"
"4052","1.9815","1.9815","1.9815"
"4053","1.9815","1.9815","1.9815"
"4054","1.7757","1.7757","1.7757"
"4055","1.7757","1.7757","1.7757"
"4056","2.0134","2.0134","2.0134"
"4057","2.0134","2.0134","2.0134"
"4058","1.7803","1.7803","1.7803"
"4059","1.7803","1.7803","1.7803"
"4060","1.7345","1.7345","1.7345"
"4061","1.7345","1.7345","1.7345"
"4062","1.7551","1.7551","1.7551"
"4063","1.7551","1.7551","1.7551"
"4064","1.7657","1.7657","1.7657"
"4065","1.7657","1.7657","1.7657"
"4066","1.7991","1.7991","1.7991"
"4067","1.7991","1.7991","1.7991"
"4068","1.7","1.7","1.7"
"4069","1.7","1.7","1.7"
"4070","1.8622","1.8622","1.8622"
"4071","1.8622","1.8622","1.8622"
"4072","1.8262","1.8262","1.8262"
"4073","1.8262","1.8262","1.8262"
"4074","1.7483","1.7483","1.7483"
"4075","1.7483","1.7483","1.7483"
"4076","1.8895","1.8895","1.8895"
"4077","1.8895","1.8895","1.8895"
"4078","1.8928","1.8928","1.8928"
"4079","1.8928","1.8928","1.8928"
"4080","1.6507","1.6507","1.6507"
"4081","1.6507","1.6507","1.6507"
"4082","1.7683","1.7683","1.7683"
"4083","1.7683","1.7683","1.7683"
"4084","1.5244","1.5244","1.5244"
"4085","1.5244","1.5244","1.5244"
"4086","1.6397","1.6397","1.6397"
"4087","1.6397","1.6397","1.6397"
"4088","1.524","1.524","1.524"
"4089","1.524","1.524","1.524"
"4090","1.7283","1.7283","1.7283"
"4091","1.7283","1.7283","1.7283"
"4092","1.8387","1.8387","1.8387"
"4093","1.8387","1.8387","1.8387"
"4094","1.6751","1.6751","1.6751"
"4095","1.6751","1.6751","1.6751"
"4096","1.6445","1.6445","1.6445"
"4097","1.6445","1.6445","1.6445"
"4098","1.5723","1.5723","1.5723"
"4099","1.5723","1.5723","1.5723"
"4100","1.6998","1.6998","1.6998"
"4101","1.6998","1.6998","1.6998"
"4102","1.7742","1.7742","1.7742"
"4103","1.7742","1.7742","1.7742"
"4104","1.7169","1.7169","1.7169"
"4105","1.7169","1.7169","1.7169"
"4106","1.6635","1.6635","1.6635"
"4107","1.6635","1.6635","1.6635"
"4108","1.9529","1.9529","1.9529"
"4109","1.9529","1.9529","1.9529"
"4110","1.8711","1.8711","1.8711"
"4111","1.8711","1.8711","1.8711"
"4112","1.4688","1.4688","1.4688"
"4113","1.4688","1.4688","1.4688"
"4114","1.6587","1.6587","1.6587"
"4115","1.6587","1.6587","1.6587"
"4116","1.8549","1.8549","1.8549"
"4117","1.8549","1.8549","1.8549"
"4118","1.714","1.714","1.714"
"4119","1.714","1.714","1.714"
"4120","1.7302","1.7302","1.7302"
"4121","1.7302","1.7302","1.7302"
"4122","1.9562","1.9562","1.9562"
"4123","1.9562","1.9562","1.9562"
"4124","1.6984","1.6984","1.6984"
"4125","1.6984","1.6984","1.6984"
"4126","1.7177","1.7177","1.7177"
"4127","1.7177","1.7177","1.7177"
"4128","1.7002","1.7002","1.7002"
"4129","1.7002","1.7002","1.7002"
"4130","1.6523","1.6523","1.6523"
"4131","1.6523","1.6523","1.6523"
"4132","1.8269","1.8269","1.8269"
"4133","1.8269","1.8269","1.8269"
"4134","1.7315","1.7315","1.7315"
"4135","1.7315","1.7315","1.7315"
"4136","1.6882","1.6882","1.6882"
"4137","1.6882","1.6882","1.6882"
"4138","1.849","1.849","1.849"
"4139","1.849","1.849","1.849"
"4140","1.7995","1.7995","1.7995"
"4141","1.7995","1.7995","1.7995"
"4142","1.8896","1.8896","1.8896"
"4143","1.8896","1.8896","1.8896"
"4144","1.794","1.794","1.794"
"4145","1.794","1.794","1.794"
"4146","1.6727","1.6727","1.6727"
"4147","1.6727","1.6727","1.6727"
"4148","1.5694","1.5694","1.5694"
"4149","1.5694","1.5694","1.5694"
"4150","1.8297","1.8297","1.8297"
"4151","1.8297","1.8297","1.8297"
"4152","1.8149","1.8149","1.8149"
"4153","1.8149","1.8149","1.8149"
"4154","1.755","1.755","1.755"
"4155","1.755","1.755","1.755"
"4156","1.8929","1.8929","1.8929"
"4157","1.8929","1.8929","1.8929"
"4158","1.5507","1.5507","1.5507"
"4159","1.5507","1.5507","1.5507"
"4160","1.8542","1.8542","1.8542"
"4161","1.8542","1.8542","1.8542"
"4162","1.7929","1.7929","1.7929"
"4163","1.7929","1.7929","1.7929"
"4164","1.7813","1.7813","1.7813"
"4165","1.7813","1.7813","1.7813"
"4166","1.8094","1.8094","1.8094"
"4167","1.8094","1.8094","1.8094"
"4168","1.6892","1.6892","1.6892"
"4169","1.6892","1.6892","1.6892"
"4170","1.7791","1.7791","1.7791"
"4171","1.7791","1.7791","1.7791"
"4172","1.9566","1.9566","1.9566"
"4173","1.9566","1.9566","1.9566"
"4174","1.9535","1.9535","1.9535"
"4175","1.9535","1.9535","1.9535"
"4176","1.7944","1.7944","1.7944"
"4177","1.7944","1.7944","1.7944"
"4178","1.7749","1.7749","1.7749"
"4179","1.7749","1.7749","1.7749"
"4180","1.7499","1.7499","1.7499"
"4181","1.7499","1.7499","1.7499"
"4182","1.6198","1.6198","1.6198"
"4183","1.6198","1.6198","1.6198"
"4184","1.7466","1.7466","1.7466"
"4185","1.7466","1.7466","1.7466"
"4186","1.8139","1.8139","1.8139"
"4187","1.8139","1.8139","1.8139"
"4188","1.9885","1.9885","1.9885"
"4189","1.9885","1.9885","1.9885"
"4190","1.634","1.634","1.634"
"4191","1.634","1.634","1.634"
"4192","1.8889","1.8889","1.8889"
"4193","1.8889","1.8889","1.8889"
"4194","1.4017","1.4017","1.4017"
"4195","1.4017","1.4017","1.4017"
"4196","1.695","1.695","1.695"
"4197","1.695","1.695","1.695"
"4198","1.73","1.73","1.73"
"4199","1.73","1.73","1.73"
"4200","1.7624","1.7624","1.7624"
"4201","1.7624","1.7624","1.7624"
"4202","1.7809","1.7809","1.7809"
"4203","1.7809","1.7809","1.7809"
"4204","1.6331","1.6331","1.6331"
"4205","1.6331","1.6331","1.6331"
"4206","1.5549","1.5549","1.5549"
"4207","1.5549","1.5549","1.5549"
"4208","1.9756","1.9756","1.9756"
"4209","1.9756","1.9756","1.9756"
"4210","1.5246","1.5246","1.5246"
"4211","1.5246","1.5246","1.5246"
"4212","2.0214","2.0214","2.0214"
"4213","2.0214","2.0214","2.0214"
"4214","1.8109","1.8109","1.8109"
"4215","1.8109","1.8109","1.8109"
"4216","1.8499","1.8499","1.8499"
"4217","1.8499","1.8499","1.8499"
"4218","1.5587","1.5587","1.5587"
"4219","1.5587","1.5587","1.5587"
"4220","1.7357","1.7357","1.7357"
"4221","1.7357","1.7357","1.7357"
"4222","1.485","1.485","1.485"
"4223","1.485","1.485","1.485"
"4224","1.7259","1.7259","1.7259"
"4225","1.7259","1.7259","1.7259"
"4226","1.5908","1.5908","1.5908"
"4227","1.5908","1.5908","1.5908"
"4228","1.4297","1.4297","1.4297"
"4229","1.4297","1.4297","1.4297"
"4230","2.0217","2.0217","2.0217"
"4231","2.0217","2.0217","2.0217"
"4232","1.4669","1.4669","1.4669"
"4233","1.4669","1.4669","1.4669"
"4234","1.7389","1.7389","1.7389"
"4235","1.7389","1.7389","1.7389"
"4236","1.4413","1.4413","1.4413"
"4237","1.4413","1.4413","1.4413"
"4238","1.709","1.709","1.709"
"4239","1.709","1.709","1.709"
"4240","1.9402","1.9402","1.9402"
"4241","1.9402","1.9402","1.9402"
"4242","1.757","1.757","1.757"
"4243","1.757","1.757","1.757"
"4244","1.7798","1.7798","1.7798"
"4245","1.7798","1.7798","1.7798"
"4246","1.8497","1.8497","1.8497"
"4247","1.8497","1.8497","1.8497"
"4248","1.7794","1.7794","1.7794"
"4249","1.7794","1.7794","1.7794"
"4250","1.8764","1.8764","1.8764"
"4251","1.8764","1.8764","1.8764"
"4252","1.8752","1.8752","1.8752"
"4253","1.8752","1.8752","1.8752"
"4254","1.664","1.664","1.664"
"4255","1.664","1.664","1.664"
"4256","1.7423","1.7423","1.7423"
"4257","1.7423","1.7423","1.7423"
"4258","1.853","1.853","1.853"
"4259","1.853","1.853","1.853"
"4260","1.6239","1.6239","1.6239"
"4261","1.6239","1.6239","1.6239"
"4262","1.9703","1.9703","1.9703"
"4263","1.9703","1.9703","1.9703"
"4264","1.9374","1.9374","1.9374"
"4265","1.9374","1.9374","1.9374"
"4266","1.6482","1.6482","1.6482"
"4267","1.6482","1.6482","1.6482"
"4268","1.8535","1.8535","1.8535"
"4269","1.8535","1.8535","1.8535"
"4270","1.6924","1.6924","1.6924"
"4271","1.6924","1.6924","1.6924"
"4272","2.0528","2.0528","2.0528"
"4273","2.0528","2.0528","2.0528"
"4274","1.889","1.889","1.889"
"4275","1.889","1.889","1.889"
"4276","1.6639","1.6639","1.6639"
"4277","1.6639","1.6639","1.6639"
"4278","1.5598","1.5598","1.5598"
"4279","1.5598","1.5598","1.5598"
"4280","1.7559","1.7559","1.7559"
"4281","1.7559","1.7559","1.7559"
"4282","1.5346","1.5346","1.5346"
"4283","1.5346","1.5346","1.5346"
"4284","1.9073","1.9073","1.9073"
"4285","1.9073","1.9073","1.9073"
"4286","1.7753","1.7753","1.7753"
"4287","1.7753","1.7753","1.7753"
"4288","1.7443","1.7443","1.7443"
"4289","1.7443","1.7443","1.7443"
"4290","2.0569","2.0569","2.0569"
"4291","2.0569","2.0569","2.0569"
"4292","1.5543","1.5543","1.5543"
"4293","1.5543","1.5543","1.5543"
"4294","1.4748","1.4748","1.4748"
"4295","1.4748","1.4748","1.4748"
"4296","1.4374","1.4374","1.4374"
