"Step","rosy-aardvark-2 - train/loss","rosy-aardvark-2 - train/loss__MIN","rosy-aardvark-2 - train/loss__MAX"
"3581","1.5191","1.5191","1.5191"
"3582","1.5323","1.5323","1.5323"
"3583","1.5323","1.5323","1.5323"
"3584","1.6462","1.6462","1.6462"
"3585","1.6462","1.6462","1.6462"
"3586","1.3987","1.3987","1.3987"
"3587","1.3987","1.3987","1.3987"
"3588","1.5528","1.5528","1.5528"
"3589","1.5528","1.5528","1.5528"
"3590","1.5909","1.5909","1.5909"
"3591","1.5909","1.5909","1.5909"
"3592","1.3485","1.3485","1.3485"
"3593","1.3485","1.3485","1.3485"
"3594","1.5858","1.5858","1.5858"
"3595","1.5858","1.5858","1.5858"
"3596","1.6818","1.6818","1.6818"
"3597","1.6818","1.6818","1.6818"
"3598","1.3709","1.3709","1.3709"
"3599","1.3709","1.3709","1.3709"
"3600","1.4957","1.4957","1.4957"
"3601","1.4957","1.4957","1.4957"
"3602","1.4029","1.4029","1.4029"
"3603","1.4029","1.4029","1.4029"
"3604","1.6239","1.6239","1.6239"
"3605","1.6239","1.6239","1.6239"
"3606","1.4966","1.4966","1.4966"
"3607","1.4966","1.4966","1.4966"
"3608","1.5478","1.5478","1.5478"
"3609","1.5478","1.5478","1.5478"
"3610","1.522","1.522","1.522"
"3611","1.522","1.522","1.522"
"3612","1.5125","1.5125","1.5125"
"3613","1.5125","1.5125","1.5125"
"3614","1.3084","1.3084","1.3084"
"3615","1.3084","1.3084","1.3084"
"3616","1.667","1.667","1.667"
"3617","1.667","1.667","1.667"
"3618","1.4879","1.4879","1.4879"
"3619","1.4879","1.4879","1.4879"
"3620","1.346","1.346","1.346"
"3621","1.346","1.346","1.346"
"3622","1.6021","1.6021","1.6021"
"3623","1.6021","1.6021","1.6021"
"3624","1.6858","1.6858","1.6858"
"3625","1.6858","1.6858","1.6858"
"3626","1.5659","1.5659","1.5659"
"3627","1.5659","1.5659","1.5659"
"3628","1.7526","1.7526","1.7526"
"3629","1.7526","1.7526","1.7526"
"3630","1.8539","1.8539","1.8539"
"3631","1.8539","1.8539","1.8539"
"3632","1.4636","1.4636","1.4636"
"3633","1.4636","1.4636","1.4636"
"3634","1.5199","1.5199","1.5199"
"3635","1.5199","1.5199","1.5199"
"3636","1.2575","1.2575","1.2575"
"3637","1.2575","1.2575","1.2575"
"3638","1.6491","1.6491","1.6491"
"3639","1.6491","1.6491","1.6491"
"3640","1.4984","1.4984","1.4984"
"3641","1.4984","1.4984","1.4984"
"3642","1.3551","1.3551","1.3551"
"3643","1.3551","1.3551","1.3551"
"3644","1.4886","1.4886","1.4886"
"3645","1.4886","1.4886","1.4886"
"3646","1.6123","1.6123","1.6123"
"3647","1.6123","1.6123","1.6123"
"3648","1.5259","1.5259","1.5259"
"3649","1.5259","1.5259","1.5259"
"3650","1.938","1.938","1.938"
"3651","1.938","1.938","1.938"
"3652","1.462","1.462","1.462"
"3653","1.462","1.462","1.462"
"3654","1.4544","1.4544","1.4544"
"3655","1.4544","1.4544","1.4544"
"3656","1.4349","1.4349","1.4349"
"3657","1.4349","1.4349","1.4349"
"3658","1.4991","1.4991","1.4991"
"3659","1.4991","1.4991","1.4991"
"3660","1.5249","1.5249","1.5249"
"3661","1.5249","1.5249","1.5249"
"3662","1.5961","1.5961","1.5961"
"3663","1.5961","1.5961","1.5961"
"3664","1.7596","1.7596","1.7596"
"3665","1.7596","1.7596","1.7596"
"3666","1.5214","1.5214","1.5214"
"3667","1.5214","1.5214","1.5214"
"3668","1.5178","1.5178","1.5178"
"3669","1.5178","1.5178","1.5178"
"3670","1.8554","1.8554","1.8554"
"3671","1.8554","1.8554","1.8554"
"3672","1.4205","1.4205","1.4205"
"3673","1.4205","1.4205","1.4205"
"3674","1.724","1.724","1.724"
"3675","1.724","1.724","1.724"
"3676","1.4722","1.4722","1.4722"
"3677","1.4722","1.4722","1.4722"
"3678","1.5334","1.5334","1.5334"
"3679","1.5334","1.5334","1.5334"
"3680","1.5599","1.5599","1.5599"
"3681","1.5599","1.5599","1.5599"
"3682","1.9479","1.9479","1.9479"
"3683","1.9479","1.9479","1.9479"
"3684","1.5219","1.5219","1.5219"
"3685","1.5219","1.5219","1.5219"
"3686","1.6182","1.6182","1.6182"
"3687","1.6182","1.6182","1.6182"
"3688","1.8784","1.8784","1.8784"
"3689","1.8784","1.8784","1.8784"
"3690","1.5104","1.5104","1.5104"
"3691","1.5104","1.5104","1.5104"
"3692","1.7744","1.7744","1.7744"
"3693","1.7744","1.7744","1.7744"
"3694","1.4229","1.4229","1.4229"
"3695","1.4229","1.4229","1.4229"
"3696","1.3121","1.3121","1.3121"
"3697","1.3121","1.3121","1.3121"
"3698","1.5621","1.5621","1.5621"
"3699","1.5621","1.5621","1.5621"
"3700","1.3759","1.3759","1.3759"
"3701","1.3759","1.3759","1.3759"
"3702","1.5564","1.5564","1.5564"
"3703","1.5564","1.5564","1.5564"
"3704","1.6732","1.6732","1.6732"
"3705","1.6732","1.6732","1.6732"
"3706","1.4245","1.4245","1.4245"
"3707","1.4245","1.4245","1.4245"
"3708","1.5513","1.5513","1.5513"
"3709","1.5513","1.5513","1.5513"
"3710","1.7621","1.7621","1.7621"
"3711","1.7621","1.7621","1.7621"
"3712","1.4453","1.4453","1.4453"
"3713","1.4453","1.4453","1.4453"
"3714","1.4996","1.4996","1.4996"
"3715","1.4996","1.4996","1.4996"
"3716","1.5296","1.5296","1.5296"
"3717","1.5296","1.5296","1.5296"
"3718","1.5257","1.5257","1.5257"
"3719","1.5257","1.5257","1.5257"
"3720","1.6326","1.6326","1.6326"
"3721","1.6326","1.6326","1.6326"
"3722","1.5285","1.5285","1.5285"
"3723","1.5285","1.5285","1.5285"
"3724","1.5244","1.5244","1.5244"
"3725","1.5244","1.5244","1.5244"
"3726","1.4193","1.4193","1.4193"
"3727","1.4193","1.4193","1.4193"
"3728","1.5844","1.5844","1.5844"
"3729","1.5844","1.5844","1.5844"
"3730","1.6039","1.6039","1.6039"
"3731","1.6039","1.6039","1.6039"
"3732","1.614","1.614","1.614"
"3733","1.614","1.614","1.614"
"3734","1.3358","1.3358","1.3358"
"3735","1.3358","1.3358","1.3358"
"3736","1.3608","1.3608","1.3608"
"3737","1.3608","1.3608","1.3608"
"3738","1.6381","1.6381","1.6381"
"3739","1.6381","1.6381","1.6381"
"3740","1.567","1.567","1.567"
"3741","1.567","1.567","1.567"
"3742","1.5494","1.5494","1.5494"
"3743","1.5494","1.5494","1.5494"
"3744","1.557","1.557","1.557"
"3745","1.557","1.557","1.557"
"3746","1.5585","1.5585","1.5585"
"3747","1.5585","1.5585","1.5585"
"3748","1.449","1.449","1.449"
"3749","1.449","1.449","1.449"
"3750","1.6034","1.6034","1.6034"
"3751","1.6034","1.6034","1.6034"
"3752","1.6694","1.6694","1.6694"
"3753","1.6694","1.6694","1.6694"
"3754","1.6492","1.6492","1.6492"
"3755","1.6492","1.6492","1.6492"
"3756","1.5096","1.5096","1.5096"
"3757","1.5096","1.5096","1.5096"
"3758","1.414","1.414","1.414"
"3759","1.414","1.414","1.414"
"3760","1.6431","1.6431","1.6431"
"3761","1.6431","1.6431","1.6431"
"3762","1.7536","1.7536","1.7536"
"3763","1.7536","1.7536","1.7536"
"3764","1.4771","1.4771","1.4771"
"3765","1.4771","1.4771","1.4771"
"3766","1.4665","1.4665","1.4665"
"3767","1.4665","1.4665","1.4665"
"3768","1.5753","1.5753","1.5753"
"3769","1.5753","1.5753","1.5753"
"3770","1.6975","1.6975","1.6975"
"3771","1.6975","1.6975","1.6975"
"3772","1.4891","1.4891","1.4891"
"3773","1.4891","1.4891","1.4891"
"3774","1.3404","1.3404","1.3404"
"3775","1.3404","1.3404","1.3404"
"3776","1.6668","1.6668","1.6668"
"3777","1.6668","1.6668","1.6668"
"3778","1.5047","1.5047","1.5047"
"3779","1.5047","1.5047","1.5047"
"3780","1.7761","1.7761","1.7761"
"3781","1.7761","1.7761","1.7761"
"3782","1.6507","1.6507","1.6507"
"3783","1.6507","1.6507","1.6507"
"3784","1.4685","1.4685","1.4685"
"3785","1.4685","1.4685","1.4685"
"3786","1.3951","1.3951","1.3951"
"3787","1.3951","1.3951","1.3951"
"3788","1.2158","1.2158","1.2158"
"3789","1.2158","1.2158","1.2158"
"3790","1.5313","1.5313","1.5313"
"3791","1.5313","1.5313","1.5313"
"3792","1.634","1.634","1.634"
"3793","1.634","1.634","1.634"
"3794","1.748","1.748","1.748"
"3795","1.748","1.748","1.748"
"3796","1.6711","1.6711","1.6711"
"3797","1.6711","1.6711","1.6711"
"3798","1.6727","1.6727","1.6727"
"3799","1.6727","1.6727","1.6727"
"3800","1.5945","1.5945","1.5945"
"3801","1.5945","1.5945","1.5945"
"3802","1.3731","1.3731","1.3731"
"3803","1.3731","1.3731","1.3731"
"3804","1.6123","1.6123","1.6123"
"3805","1.6123","1.6123","1.6123"
"3806","1.4631","1.4631","1.4631"
"3807","1.4631","1.4631","1.4631"
"3808","1.9561","1.9561","1.9561"
"3809","1.9561","1.9561","1.9561"
"3810","1.5343","1.5343","1.5343"
"3811","1.5343","1.5343","1.5343"
"3812","1.5814","1.5814","1.5814"
"3813","1.5814","1.5814","1.5814"
"3814","1.7882","1.7882","1.7882"
"3815","1.7882","1.7882","1.7882"
"3816","1.4111","1.4111","1.4111"
"3817","1.4111","1.4111","1.4111"
"3818","1.3654","1.3654","1.3654"
"3819","1.3654","1.3654","1.3654"
"3820","1.5424","1.5424","1.5424"
"3821","1.5424","1.5424","1.5424"
"3822","1.6569","1.6569","1.6569"
"3823","1.6569","1.6569","1.6569"
"3824","1.7399","1.7399","1.7399"
"3825","1.7399","1.7399","1.7399"
"3826","1.3816","1.3816","1.3816"
"3827","1.3816","1.3816","1.3816"
"3828","1.6382","1.6382","1.6382"
"3829","1.6382","1.6382","1.6382"
"3830","1.4376","1.4376","1.4376"
"3831","1.4376","1.4376","1.4376"
"3832","1.5945","1.5945","1.5945"
"3833","1.5945","1.5945","1.5945"
"3834","1.2993","1.2993","1.2993"
"3835","1.2993","1.2993","1.2993"
"3836","1.5696","1.5696","1.5696"
"3837","1.5696","1.5696","1.5696"
"3838","1.4353","1.4353","1.4353"
"3839","1.4353","1.4353","1.4353"
"3840","1.45","1.45","1.45"
"3841","1.45","1.45","1.45"
"3842","1.6798","1.6798","1.6798"
"3843","1.6798","1.6798","1.6798"
"3844","1.6758","1.6758","1.6758"
"3845","1.6758","1.6758","1.6758"
"3846","1.4223","1.4223","1.4223"
"3847","1.4223","1.4223","1.4223"
"3848","1.6118","1.6118","1.6118"
"3849","1.6118","1.6118","1.6118"
"3850","1.592","1.592","1.592"
"3851","1.592","1.592","1.592"
"3852","1.5155","1.5155","1.5155"
"3853","1.5155","1.5155","1.5155"
"3854","1.7048","1.7048","1.7048"
"3855","1.7048","1.7048","1.7048"
"3856","1.5636","1.5636","1.5636"
"3857","1.5636","1.5636","1.5636"
"3858","1.6701","1.6701","1.6701"
"3859","1.6701","1.6701","1.6701"
"3860","1.3078","1.3078","1.3078"
"3861","1.3078","1.3078","1.3078"
"3862","1.4097","1.4097","1.4097"
"3863","1.4097","1.4097","1.4097"
"3864","1.5973","1.5973","1.5973"
"3865","1.5973","1.5973","1.5973"
"3866","1.4607","1.4607","1.4607"
"3867","1.4607","1.4607","1.4607"
"3868","1.363","1.363","1.363"
"3869","1.363","1.363","1.363"
"3870","1.3609","1.3609","1.3609"
"3871","1.3609","1.3609","1.3609"
"3872","1.6664","1.6664","1.6664"
"3873","1.6664","1.6664","1.6664"
"3874","1.3974","1.3974","1.3974"
"3875","1.3974","1.3974","1.3974"
"3876","1.6113","1.6113","1.6113"
"3877","1.6113","1.6113","1.6113"
"3878","1.6103","1.6103","1.6103"
"3879","1.6103","1.6103","1.6103"
"3880","1.3984","1.3984","1.3984"
"3881","1.3984","1.3984","1.3984"
"3882","1.6245","1.6245","1.6245"
"3883","1.6245","1.6245","1.6245"
"3884","1.6336","1.6336","1.6336"
"3885","1.6336","1.6336","1.6336"
"3886","1.5215","1.5215","1.5215"
"3887","1.5215","1.5215","1.5215"
"3888","1.41","1.41","1.41"
"3889","1.41","1.41","1.41"
"3890","1.3403","1.3403","1.3403"
"3891","1.3403","1.3403","1.3403"
"3892","1.6295","1.6295","1.6295"
"3893","1.6295","1.6295","1.6295"
"3894","1.534","1.534","1.534"
"3895","1.534","1.534","1.534"
"3896","1.48","1.48","1.48"
"3897","1.48","1.48","1.48"
"3898","1.3607","1.3607","1.3607"
"3899","1.3607","1.3607","1.3607"
"3900","1.4202","1.4202","1.4202"
"3901","1.4202","1.4202","1.4202"
"3902","1.6664","1.6664","1.6664"
"3903","1.6664","1.6664","1.6664"
"3904","1.5501","1.5501","1.5501"
"3905","1.5501","1.5501","1.5501"
"3906","1.4673","1.4673","1.4673"
"3907","1.4673","1.4673","1.4673"
"3908","1.5057","1.5057","1.5057"
"3909","1.5057","1.5057","1.5057"
"3910","1.5613","1.5613","1.5613"
"3911","1.5613","1.5613","1.5613"
"3912","1.2704","1.2704","1.2704"
"3913","1.2704","1.2704","1.2704"
"3914","1.5871","1.5871","1.5871"
"3915","1.5871","1.5871","1.5871"
"3916","1.4268","1.4268","1.4268"
"3917","1.4268","1.4268","1.4268"
"3918","1.6164","1.6164","1.6164"
"3919","1.6164","1.6164","1.6164"
"3920","1.6269","1.6269","1.6269"
"3921","1.6269","1.6269","1.6269"
"3922","1.6498","1.6498","1.6498"
"3923","1.6498","1.6498","1.6498"
"3924","1.4624","1.4624","1.4624"
"3925","1.4624","1.4624","1.4624"
"3926","1.3272","1.3272","1.3272"
"3927","1.3272","1.3272","1.3272"
"3928","1.4459","1.4459","1.4459"
"3929","1.4459","1.4459","1.4459"
"3930","1.5963","1.5963","1.5963"
"3931","1.5963","1.5963","1.5963"
"3932","1.7163","1.7163","1.7163"
"3933","1.7163","1.7163","1.7163"
"3934","1.4009","1.4009","1.4009"
"3935","1.4009","1.4009","1.4009"
"3936","1.5264","1.5264","1.5264"
"3937","1.5264","1.5264","1.5264"
"3938","1.4358","1.4358","1.4358"
"3939","1.4358","1.4358","1.4358"
"3940","1.644","1.644","1.644"
"3941","1.644","1.644","1.644"
"3942","1.7093","1.7093","1.7093"
"3943","1.7093","1.7093","1.7093"
"3944","1.3835","1.3835","1.3835"
"3945","1.3835","1.3835","1.3835"
"3946","1.6116","1.6116","1.6116"
"3947","1.6116","1.6116","1.6116"
"3948","1.4789","1.4789","1.4789"
"3949","1.4789","1.4789","1.4789"
"3950","1.4114","1.4114","1.4114"
"3951","1.4114","1.4114","1.4114"
"3952","1.7645","1.7645","1.7645"
"3953","1.7645","1.7645","1.7645"
"3954","1.5099","1.5099","1.5099"
"3955","1.5099","1.5099","1.5099"
"3956","1.4399","1.4399","1.4399"
"3957","1.4399","1.4399","1.4399"
"3958","1.5989","1.5989","1.5989"
"3959","1.5989","1.5989","1.5989"
"3960","1.8077","1.8077","1.8077"
"3961","1.8077","1.8077","1.8077"
"3962","1.3942","1.3942","1.3942"
"3963","1.3942","1.3942","1.3942"
"3964","1.3026","1.3026","1.3026"
"3965","1.3026","1.3026","1.3026"
"3966","1.5437","1.5437","1.5437"
"3967","1.5437","1.5437","1.5437"
"3968","1.477","1.477","1.477"
"3969","1.477","1.477","1.477"
"3970","1.393","1.393","1.393"
"3971","1.393","1.393","1.393"
"3972","1.6914","1.6914","1.6914"
"3973","1.6914","1.6914","1.6914"
"3974","1.4202","1.4202","1.4202"
"3975","1.4202","1.4202","1.4202"
"3976","1.8221","1.8221","1.8221"
"3977","1.8221","1.8221","1.8221"
"3978","1.5399","1.5399","1.5399"
"3979","1.5399","1.5399","1.5399"
"3980","1.6358","1.6358","1.6358"
"3981","1.6358","1.6358","1.6358"
"3982","1.4105","1.4105","1.4105"
"3983","1.4105","1.4105","1.4105"
"3984","1.4284","1.4284","1.4284"
"3985","1.4284","1.4284","1.4284"
"3986","1.4657","1.4657","1.4657"
"3987","1.4657","1.4657","1.4657"
"3988","1.2771","1.2771","1.2771"
"3989","1.2771","1.2771","1.2771"
"3990","1.7494","1.7494","1.7494"
"3991","1.7494","1.7494","1.7494"
"3992","1.2519","1.2519","1.2519"
"3993","1.2519","1.2519","1.2519"
"3994","1.531","1.531","1.531"
"3995","1.531","1.531","1.531"
"3996","1.4779","1.4779","1.4779"
"3997","1.4779","1.4779","1.4779"
"3998","1.397","1.397","1.397"
"3999","1.397","1.397","1.397"
"4000","1.8664","1.8664","1.8664"
"4001","1.8664","1.8664","1.8664"
"4002","1.6518","1.6518","1.6518"
"4003","1.6518","1.6518","1.6518"
"4004","1.7367","1.7367","1.7367"
"4005","1.7367","1.7367","1.7367"
"4006","1.2169","1.2169","1.2169"
"4007","1.2169","1.2169","1.2169"
"4008","1.6505","1.6505","1.6505"
"4009","1.6505","1.6505","1.6505"
"4010","1.6213","1.6213","1.6213"
"4011","1.6213","1.6213","1.6213"
"4012","1.4334","1.4334","1.4334"
"4013","1.4334","1.4334","1.4334"
"4014","1.4428","1.4428","1.4428"
"4015","1.4428","1.4428","1.4428"
"4016","1.5845","1.5845","1.5845"
"4017","1.5845","1.5845","1.5845"
"4018","1.548","1.548","1.548"
"4019","1.548","1.548","1.548"
"4020","1.571","1.571","1.571"
"4021","1.571","1.571","1.571"
"4022","1.586","1.586","1.586"
"4023","1.586","1.586","1.586"
"4024","1.5536","1.5536","1.5536"
"4025","1.5536","1.5536","1.5536"
"4026","1.5938","1.5938","1.5938"
"4027","1.5938","1.5938","1.5938"
"4028","1.4889","1.4889","1.4889"
"4029","1.4889","1.4889","1.4889"
"4030","1.8238","1.8238","1.8238"
"4031","1.8238","1.8238","1.8238"
"4032","1.4433","1.4433","1.4433"
"4033","1.4433","1.4433","1.4433"
"4034","1.5673","1.5673","1.5673"
"4035","1.5673","1.5673","1.5673"
"4036","1.3904","1.3904","1.3904"
"4037","1.3904","1.3904","1.3904"
"4038","1.2958","1.2958","1.2958"
"4039","1.2958","1.2958","1.2958"
"4040","1.4403","1.4403","1.4403"
"4041","1.4403","1.4403","1.4403"
"4042","1.5113","1.5113","1.5113"
"4043","1.5113","1.5113","1.5113"
"4044","1.7699","1.7699","1.7699"
"4045","1.7699","1.7699","1.7699"
"4046","1.4494","1.4494","1.4494"
"4047","1.4494","1.4494","1.4494"
"4048","1.3946","1.3946","1.3946"
"4049","1.3946","1.3946","1.3946"
"4050","1.4018","1.4018","1.4018"
"4051","1.4018","1.4018","1.4018"
"4052","1.8025","1.8025","1.8025"
"4053","1.8025","1.8025","1.8025"
"4054","1.5685","1.5685","1.5685"
"4055","1.5685","1.5685","1.5685"
"4056","1.7741","1.7741","1.7741"
"4057","1.7741","1.7741","1.7741"
"4058","1.4998","1.4998","1.4998"
"4059","1.4998","1.4998","1.4998"
"4060","1.4783","1.4783","1.4783"
"4061","1.4783","1.4783","1.4783"
"4062","1.6073","1.6073","1.6073"
"4063","1.6073","1.6073","1.6073"
"4064","1.4793","1.4793","1.4793"
"4065","1.4793","1.4793","1.4793"
"4066","1.5244","1.5244","1.5244"
"4067","1.5244","1.5244","1.5244"
"4068","1.3942","1.3942","1.3942"
"4069","1.3942","1.3942","1.3942"
"4070","1.6274","1.6274","1.6274"
"4071","1.6274","1.6274","1.6274"
"4072","1.5897","1.5897","1.5897"
"4073","1.5897","1.5897","1.5897"
"4074","1.5235","1.5235","1.5235"
"4075","1.5235","1.5235","1.5235"
"4076","1.6539","1.6539","1.6539"
"4077","1.6539","1.6539","1.6539"
"4078","1.6057","1.6057","1.6057"
"4079","1.6057","1.6057","1.6057"
"4080","1.4802","1.4802","1.4802"
"4081","1.4802","1.4802","1.4802"
"4082","1.6607","1.6607","1.6607"
"4083","1.6607","1.6607","1.6607"
"4084","1.4201","1.4201","1.4201"
"4085","1.4201","1.4201","1.4201"
"4086","1.53","1.53","1.53"
"4087","1.53","1.53","1.53"
"4088","1.3845","1.3845","1.3845"
"4089","1.3845","1.3845","1.3845"
"4090","1.5075","1.5075","1.5075"
"4091","1.5075","1.5075","1.5075"
"4092","1.5831","1.5831","1.5831"
"4093","1.5831","1.5831","1.5831"
"4094","1.5796","1.5796","1.5796"
"4095","1.5796","1.5796","1.5796"
"4096","1.4487","1.4487","1.4487"
"4097","1.4487","1.4487","1.4487"
"4098","1.1855","1.1855","1.1855"
"4099","1.1855","1.1855","1.1855"
"4100","1.5103","1.5103","1.5103"
"4101","1.5103","1.5103","1.5103"
"4102","1.5563","1.5563","1.5563"
"4103","1.5563","1.5563","1.5563"
"4104","1.5623","1.5623","1.5623"
"4105","1.5623","1.5623","1.5623"
"4106","1.4712","1.4712","1.4712"
"4107","1.4712","1.4712","1.4712"
"4108","1.6484","1.6484","1.6484"
"4109","1.6484","1.6484","1.6484"
"4110","1.5674","1.5674","1.5674"
"4111","1.5674","1.5674","1.5674"
"4112","1.3197","1.3197","1.3197"
"4113","1.3197","1.3197","1.3197"
"4114","1.4965","1.4965","1.4965"
"4115","1.4965","1.4965","1.4965"
"4116","1.6355","1.6355","1.6355"
"4117","1.6355","1.6355","1.6355"
"4118","1.5501","1.5501","1.5501"
"4119","1.5501","1.5501","1.5501"
"4120","1.5668","1.5668","1.5668"
"4121","1.5668","1.5668","1.5668"
"4122","1.7657","1.7657","1.7657"
"4123","1.7657","1.7657","1.7657"
"4124","1.4673","1.4673","1.4673"
"4125","1.4673","1.4673","1.4673"
"4126","1.5094","1.5094","1.5094"
"4127","1.5094","1.5094","1.5094"
"4128","1.4714","1.4714","1.4714"
"4129","1.4714","1.4714","1.4714"
"4130","1.3779","1.3779","1.3779"
"4131","1.3779","1.3779","1.3779"
"4132","1.586","1.586","1.586"
"4133","1.586","1.586","1.586"
"4134","1.4818","1.4818","1.4818"
"4135","1.4818","1.4818","1.4818"
"4136","1.5418","1.5418","1.5418"
"4137","1.5418","1.5418","1.5418"
"4138","1.5706","1.5706","1.5706"
"4139","1.5706","1.5706","1.5706"
"4140","1.5199","1.5199","1.5199"
"4141","1.5199","1.5199","1.5199"
"4142","1.5689","1.5689","1.5689"
"4143","1.5689","1.5689","1.5689"
"4144","1.6213","1.6213","1.6213"
"4145","1.6213","1.6213","1.6213"
"4146","1.4493","1.4493","1.4493"
"4147","1.4493","1.4493","1.4493"
"4148","1.3989","1.3989","1.3989"
"4149","1.3989","1.3989","1.3989"
"4150","1.6647","1.6647","1.6647"
"4151","1.6647","1.6647","1.6647"
"4152","1.5494","1.5494","1.5494"
"4153","1.5494","1.5494","1.5494"
"4154","1.6034","1.6034","1.6034"
"4155","1.6034","1.6034","1.6034"
"4156","1.6","1.6","1.6"
"4157","1.6","1.6","1.6"
"4158","1.3318","1.3318","1.3318"
"4159","1.3318","1.3318","1.3318"
"4160","1.7077","1.7077","1.7077"
"4161","1.7077","1.7077","1.7077"
"4162","1.54","1.54","1.54"
"4163","1.54","1.54","1.54"
"4164","1.5455","1.5455","1.5455"
"4165","1.5455","1.5455","1.5455"
"4166","1.5283","1.5283","1.5283"
"4167","1.5283","1.5283","1.5283"
"4168","1.5034","1.5034","1.5034"
"4169","1.5034","1.5034","1.5034"
"4170","1.7034","1.7034","1.7034"
"4171","1.7034","1.7034","1.7034"
"4172","1.6927","1.6927","1.6927"
"4173","1.6927","1.6927","1.6927"
"4174","1.7314","1.7314","1.7314"
"4175","1.7314","1.7314","1.7314"
"4176","1.5478","1.5478","1.5478"
"4177","1.5478","1.5478","1.5478"
"4178","1.6299","1.6299","1.6299"
"4179","1.6299","1.6299","1.6299"
"4180","1.4342","1.4342","1.4342"
"4181","1.4342","1.4342","1.4342"
"4182","1.6131","1.6131","1.6131"
"4183","1.6131","1.6131","1.6131"
"4184","1.4466","1.4466","1.4466"
"4185","1.4466","1.4466","1.4466"
"4186","1.6935","1.6935","1.6935"
"4187","1.6935","1.6935","1.6935"
"4188","1.8117","1.8117","1.8117"
"4189","1.8117","1.8117","1.8117"
"4190","1.3966","1.3966","1.3966"
"4191","1.3966","1.3966","1.3966"
"4192","1.6944","1.6944","1.6944"
"4193","1.6944","1.6944","1.6944"
"4194","1.223","1.223","1.223"
"4195","1.223","1.223","1.223"
"4196","1.5554","1.5554","1.5554"
"4197","1.5554","1.5554","1.5554"
"4198","1.5792","1.5792","1.5792"
"4199","1.5792","1.5792","1.5792"
"4200","1.5259","1.5259","1.5259"
"4201","1.5259","1.5259","1.5259"
"4202","1.5005","1.5005","1.5005"
"4203","1.5005","1.5005","1.5005"
"4204","1.45","1.45","1.45"
"4205","1.45","1.45","1.45"
"4206","1.4426","1.4426","1.4426"
"4207","1.4426","1.4426","1.4426"
"4208","1.6899","1.6899","1.6899"
"4209","1.6899","1.6899","1.6899"
"4210","1.2455","1.2455","1.2455"
"4211","1.2455","1.2455","1.2455"
"4212","1.786","1.786","1.786"
"4213","1.786","1.786","1.786"
"4214","1.6166","1.6166","1.6166"
"4215","1.6166","1.6166","1.6166"
"4216","1.6074","1.6074","1.6074"
"4217","1.6074","1.6074","1.6074"
"4218","1.3699","1.3699","1.3699"
"4219","1.3699","1.3699","1.3699"
"4220","1.6344","1.6344","1.6344"
"4221","1.6344","1.6344","1.6344"
"4222","1.3682","1.3682","1.3682"
"4223","1.3682","1.3682","1.3682"
"4224","1.5132","1.5132","1.5132"
"4225","1.5132","1.5132","1.5132"
"4226","1.3002","1.3002","1.3002"
"4227","1.3002","1.3002","1.3002"
"4228","1.2651","1.2651","1.2651"
"4229","1.2651","1.2651","1.2651"
"4230","1.8782","1.8782","1.8782"
"4231","1.8782","1.8782","1.8782"
"4232","1.2516","1.2516","1.2516"
"4233","1.2516","1.2516","1.2516"
"4234","1.5114","1.5114","1.5114"
"4235","1.5114","1.5114","1.5114"
"4236","1.214","1.214","1.214"
"4237","1.214","1.214","1.214"
"4238","1.4585","1.4585","1.4585"
"4239","1.4585","1.4585","1.4585"
"4240","1.7703","1.7703","1.7703"
"4241","1.7703","1.7703","1.7703"
"4242","1.3947","1.3947","1.3947"
"4243","1.3947","1.3947","1.3947"
"4244","1.6625","1.6625","1.6625"
"4245","1.6625","1.6625","1.6625"
"4246","1.6727","1.6727","1.6727"
"4247","1.6727","1.6727","1.6727"
"4248","1.6545","1.6545","1.6545"
"4249","1.6545","1.6545","1.6545"
"4250","1.677","1.677","1.677"
"4251","1.677","1.677","1.677"
"4252","1.6986","1.6986","1.6986"
"4253","1.6986","1.6986","1.6986"
"4254","1.4731","1.4731","1.4731"
"4255","1.4731","1.4731","1.4731"
"4256","1.7157","1.7157","1.7157"
"4257","1.7157","1.7157","1.7157"
"4258","1.564","1.564","1.564"
"4259","1.564","1.564","1.564"
"4260","1.4399","1.4399","1.4399"
"4261","1.4399","1.4399","1.4399"
"4262","1.6595","1.6595","1.6595"
"4263","1.6595","1.6595","1.6595"
"4264","1.5836","1.5836","1.5836"
"4265","1.5836","1.5836","1.5836"
"4266","1.5206","1.5206","1.5206"
"4267","1.5206","1.5206","1.5206"
"4268","1.6007","1.6007","1.6007"
"4269","1.6007","1.6007","1.6007"
"4270","1.5414","1.5414","1.5414"
"4271","1.5414","1.5414","1.5414"
"4272","1.7878","1.7878","1.7878"
"4273","1.7878","1.7878","1.7878"
"4274","1.6861","1.6861","1.6861"
"4275","1.6861","1.6861","1.6861"
"4276","1.4965","1.4965","1.4965"
"4277","1.4965","1.4965","1.4965"
"4278","1.3291","1.3291","1.3291"
"4279","1.3291","1.3291","1.3291"
"4280","1.5068","1.5068","1.5068"
"4281","1.5068","1.5068","1.5068"
"4282","1.3375","1.3375","1.3375"
"4283","1.3375","1.3375","1.3375"
"4284","1.6456","1.6456","1.6456"
"4285","1.6456","1.6456","1.6456"
"4286","1.5406","1.5406","1.5406"
"4287","1.5406","1.5406","1.5406"
