"Step","splendid-sunset-3 - train/loss","splendid-sunset-3 - train/loss__MIN","splendid-sunset-3 - train/loss__MAX"
"3589","1.5777","1.5777","1.5777"
"3590","1.5395","1.5395","1.5395"
"3591","1.5395","1.5395","1.5395"
"3592","1.4725","1.4725","1.4725"
"3593","1.4725","1.4725","1.4725"
"3594","1.6634","1.6634","1.6634"
"3595","1.6634","1.6634","1.6634"
"3596","1.6054","1.6054","1.6054"
"3597","1.6054","1.6054","1.6054"
"3598","1.455","1.455","1.455"
"3599","1.455","1.455","1.455"
"3600","1.5852","1.5852","1.5852"
"3601","1.5852","1.5852","1.5852"
"3602","1.4635","1.4635","1.4635"
"3603","1.4635","1.4635","1.4635"
"3604","1.657","1.657","1.657"
"3605","1.657","1.657","1.657"
"3606","1.374","1.374","1.374"
"3607","1.374","1.374","1.374"
"3608","1.6062","1.6062","1.6062"
"3609","1.6062","1.6062","1.6062"
"3610","1.5641","1.5641","1.5641"
"3611","1.5641","1.5641","1.5641"
"3612","1.4588","1.4588","1.4588"
"3613","1.4588","1.4588","1.4588"
"3614","1.3927","1.3927","1.3927"
"3615","1.3927","1.3927","1.3927"
"3616","1.6624","1.6624","1.6624"
"3617","1.6624","1.6624","1.6624"
"3618","1.4037","1.4037","1.4037"
"3619","1.4037","1.4037","1.4037"
"3620","1.3703","1.3703","1.3703"
"3621","1.3703","1.3703","1.3703"
"3622","1.6375","1.6375","1.6375"
"3623","1.6375","1.6375","1.6375"
"3624","1.7277","1.7277","1.7277"
"3625","1.7277","1.7277","1.7277"
"3626","1.6061","1.6061","1.6061"
"3627","1.6061","1.6061","1.6061"
"3628","1.7504","1.7504","1.7504"
"3629","1.7504","1.7504","1.7504"
"3630","1.8808","1.8808","1.8808"
"3631","1.8808","1.8808","1.8808"
"3632","1.4844","1.4844","1.4844"
"3633","1.4844","1.4844","1.4844"
"3634","1.6725","1.6725","1.6725"
"3635","1.6725","1.6725","1.6725"
"3636","1.3758","1.3758","1.3758"
"3637","1.3758","1.3758","1.3758"
"3638","1.5719","1.5719","1.5719"
"3639","1.5719","1.5719","1.5719"
"3640","1.5171","1.5171","1.5171"
"3641","1.5171","1.5171","1.5171"
"3642","1.3705","1.3705","1.3705"
"3643","1.3705","1.3705","1.3705"
"3644","1.4284","1.4284","1.4284"
"3645","1.4284","1.4284","1.4284"
"3646","1.5781","1.5781","1.5781"
"3647","1.5781","1.5781","1.5781"
"3648","1.6074","1.6074","1.6074"
"3649","1.6074","1.6074","1.6074"
"3650","1.9514","1.9514","1.9514"
"3651","1.9514","1.9514","1.9514"
"3652","1.4854","1.4854","1.4854"
"3653","1.4854","1.4854","1.4854"
"3654","1.6282","1.6282","1.6282"
"3655","1.6282","1.6282","1.6282"
"3656","1.5513","1.5513","1.5513"
"3657","1.5513","1.5513","1.5513"
"3658","1.4393","1.4393","1.4393"
"3659","1.4393","1.4393","1.4393"
"3660","1.4967","1.4967","1.4967"
"3661","1.4967","1.4967","1.4967"
"3662","1.6421","1.6421","1.6421"
"3663","1.6421","1.6421","1.6421"
"3664","1.6884","1.6884","1.6884"
"3665","1.6884","1.6884","1.6884"
"3666","1.5271","1.5271","1.5271"
"3667","1.5271","1.5271","1.5271"
"3668","1.4967","1.4967","1.4967"
"3669","1.4967","1.4967","1.4967"
"3670","1.9058","1.9058","1.9058"
"3671","1.9058","1.9058","1.9058"
"3672","1.3793","1.3793","1.3793"
"3673","1.3793","1.3793","1.3793"
"3674","1.7997","1.7997","1.7997"
"3675","1.7997","1.7997","1.7997"
"3676","1.3822","1.3822","1.3822"
"3677","1.3822","1.3822","1.3822"
"3678","1.5673","1.5673","1.5673"
"3679","1.5673","1.5673","1.5673"
"3680","1.5449","1.5449","1.5449"
"3681","1.5449","1.5449","1.5449"
"3682","1.7797","1.7797","1.7797"
"3683","1.7797","1.7797","1.7797"
"3684","1.4917","1.4917","1.4917"
"3685","1.4917","1.4917","1.4917"
"3686","1.7713","1.7713","1.7713"
"3687","1.7713","1.7713","1.7713"
"3688","1.7666","1.7666","1.7666"
"3689","1.7666","1.7666","1.7666"
"3690","1.5666","1.5666","1.5666"
"3691","1.5666","1.5666","1.5666"
"3692","1.7371","1.7371","1.7371"
"3693","1.7371","1.7371","1.7371"
"3694","1.4984","1.4984","1.4984"
"3695","1.4984","1.4984","1.4984"
"3696","1.3909","1.3909","1.3909"
"3697","1.3909","1.3909","1.3909"
"3698","1.7148","1.7148","1.7148"
"3699","1.7148","1.7148","1.7148"
"3700","1.4266","1.4266","1.4266"
"3701","1.4266","1.4266","1.4266"
"3702","1.6666","1.6666","1.6666"
"3703","1.6666","1.6666","1.6666"
"3704","1.6539","1.6539","1.6539"
"3705","1.6539","1.6539","1.6539"
"3706","1.506","1.506","1.506"
"3707","1.506","1.506","1.506"
"3708","1.6228","1.6228","1.6228"
"3709","1.6228","1.6228","1.6228"
"3710","1.6717","1.6717","1.6717"
"3711","1.6717","1.6717","1.6717"
"3712","1.4801","1.4801","1.4801"
"3713","1.4801","1.4801","1.4801"
"3714","1.4649","1.4649","1.4649"
"3715","1.4649","1.4649","1.4649"
"3716","1.5624","1.5624","1.5624"
"3717","1.5624","1.5624","1.5624"
"3718","1.5654","1.5654","1.5654"
"3719","1.5654","1.5654","1.5654"
"3720","1.6344","1.6344","1.6344"
"3721","1.6344","1.6344","1.6344"
"3722","1.4811","1.4811","1.4811"
"3723","1.4811","1.4811","1.4811"
"3724","1.5106","1.5106","1.5106"
"3725","1.5106","1.5106","1.5106"
"3726","1.6342","1.6342","1.6342"
"3727","1.6342","1.6342","1.6342"
"3728","1.5364","1.5364","1.5364"
"3729","1.5364","1.5364","1.5364"
"3730","1.5434","1.5434","1.5434"
"3731","1.5434","1.5434","1.5434"
"3732","1.6263","1.6263","1.6263"
"3733","1.6263","1.6263","1.6263"
"3734","1.3637","1.3637","1.3637"
"3735","1.3637","1.3637","1.3637"
"3736","1.5148","1.5148","1.5148"
"3737","1.5148","1.5148","1.5148"
"3738","1.6129","1.6129","1.6129"
"3739","1.6129","1.6129","1.6129"
"3740","1.6452","1.6452","1.6452"
"3741","1.6452","1.6452","1.6452"
"3742","1.5869","1.5869","1.5869"
"3743","1.5869","1.5869","1.5869"
"3744","1.7539","1.7539","1.7539"
"3745","1.7539","1.7539","1.7539"
"3746","1.53","1.53","1.53"
"3747","1.53","1.53","1.53"
"3748","1.4917","1.4917","1.4917"
"3749","1.4917","1.4917","1.4917"
"3750","1.6987","1.6987","1.6987"
"3751","1.6987","1.6987","1.6987"
"3752","1.708","1.708","1.708"
"3753","1.708","1.708","1.708"
"3754","1.5806","1.5806","1.5806"
"3755","1.5806","1.5806","1.5806"
"3756","1.4434","1.4434","1.4434"
"3757","1.4434","1.4434","1.4434"
"3758","1.6134","1.6134","1.6134"
"3759","1.6134","1.6134","1.6134"
"3760","1.6003","1.6003","1.6003"
"3761","1.6003","1.6003","1.6003"
"3762","1.6601","1.6601","1.6601"
"3763","1.6601","1.6601","1.6601"
"3764","1.4977","1.4977","1.4977"
"3765","1.4977","1.4977","1.4977"
"3766","1.5949","1.5949","1.5949"
"3767","1.5949","1.5949","1.5949"
"3768","1.576","1.576","1.576"
"3769","1.576","1.576","1.576"
"3770","1.5507","1.5507","1.5507"
"3771","1.5507","1.5507","1.5507"
"3772","1.3746","1.3746","1.3746"
"3773","1.3746","1.3746","1.3746"
"3774","1.4063","1.4063","1.4063"
"3775","1.4063","1.4063","1.4063"
"3776","1.6283","1.6283","1.6283"
"3777","1.6283","1.6283","1.6283"
"3778","1.5388","1.5388","1.5388"
"3779","1.5388","1.5388","1.5388"
"3780","1.6979","1.6979","1.6979"
"3781","1.6979","1.6979","1.6979"
"3782","1.6274","1.6274","1.6274"
"3783","1.6274","1.6274","1.6274"
"3784","1.4191","1.4191","1.4191"
"3785","1.4191","1.4191","1.4191"
"3786","1.4168","1.4168","1.4168"
"3787","1.4168","1.4168","1.4168"
"3788","1.3","1.3","1.3"
"3789","1.3","1.3","1.3"
"3790","1.481","1.481","1.481"
"3791","1.481","1.481","1.481"
"3792","1.617","1.617","1.617"
"3793","1.617","1.617","1.617"
"3794","1.6536","1.6536","1.6536"
"3795","1.6536","1.6536","1.6536"
"3796","1.7042","1.7042","1.7042"
"3797","1.7042","1.7042","1.7042"
"3798","1.7273","1.7273","1.7273"
"3799","1.7273","1.7273","1.7273"
"3800","1.5704","1.5704","1.5704"
"3801","1.5704","1.5704","1.5704"
"3802","1.3768","1.3768","1.3768"
"3803","1.3768","1.3768","1.3768"
"3804","1.4356","1.4356","1.4356"
"3805","1.4356","1.4356","1.4356"
"3806","1.3872","1.3872","1.3872"
"3807","1.3872","1.3872","1.3872"
"3808","2.0474","2.0474","2.0474"
"3809","2.0474","2.0474","2.0474"
"3810","1.5295","1.5295","1.5295"
"3811","1.5295","1.5295","1.5295"
"3812","1.626","1.626","1.626"
"3813","1.626","1.626","1.626"
"3814","1.6681","1.6681","1.6681"
"3815","1.6681","1.6681","1.6681"
"3816","1.3435","1.3435","1.3435"
"3817","1.3435","1.3435","1.3435"
"3818","1.439","1.439","1.439"
"3819","1.439","1.439","1.439"
"3820","1.5752","1.5752","1.5752"
"3821","1.5752","1.5752","1.5752"
"3822","1.5448","1.5448","1.5448"
"3823","1.5448","1.5448","1.5448"
"3824","1.8104","1.8104","1.8104"
"3825","1.8104","1.8104","1.8104"
"3826","1.3764","1.3764","1.3764"
"3827","1.3764","1.3764","1.3764"
"3828","1.7472","1.7472","1.7472"
"3829","1.7472","1.7472","1.7472"
"3830","1.547","1.547","1.547"
"3831","1.547","1.547","1.547"
"3832","1.571","1.571","1.571"
"3833","1.571","1.571","1.571"
"3834","1.3994","1.3994","1.3994"
"3835","1.3994","1.3994","1.3994"
"3836","1.6805","1.6805","1.6805"
"3837","1.6805","1.6805","1.6805"
"3838","1.4886","1.4886","1.4886"
"3839","1.4886","1.4886","1.4886"
"3840","1.4188","1.4188","1.4188"
"3841","1.4188","1.4188","1.4188"
"3842","1.6584","1.6584","1.6584"
"3843","1.6584","1.6584","1.6584"
"3844","1.7784","1.7784","1.7784"
"3845","1.7784","1.7784","1.7784"
"3846","1.4169","1.4169","1.4169"
"3847","1.4169","1.4169","1.4169"
"3848","1.674","1.674","1.674"
"3849","1.674","1.674","1.674"
"3850","1.4881","1.4881","1.4881"
"3851","1.4881","1.4881","1.4881"
"3852","1.4161","1.4161","1.4161"
"3853","1.4161","1.4161","1.4161"
"3854","1.649","1.649","1.649"
"3855","1.649","1.649","1.649"
"3856","1.6429","1.6429","1.6429"
"3857","1.6429","1.6429","1.6429"
"3858","1.5828","1.5828","1.5828"
"3859","1.5828","1.5828","1.5828"
"3860","1.3068","1.3068","1.3068"
"3861","1.3068","1.3068","1.3068"
"3862","1.4766","1.4766","1.4766"
"3863","1.4766","1.4766","1.4766"
"3864","1.5421","1.5421","1.5421"
"3865","1.5421","1.5421","1.5421"
"3866","1.5303","1.5303","1.5303"
"3867","1.5303","1.5303","1.5303"
"3868","1.4264","1.4264","1.4264"
"3869","1.4264","1.4264","1.4264"
"3870","1.4442","1.4442","1.4442"
"3871","1.4442","1.4442","1.4442"
"3872","1.637","1.637","1.637"
"3873","1.637","1.637","1.637"
"3874","1.3981","1.3981","1.3981"
"3875","1.3981","1.3981","1.3981"
"3876","1.6994","1.6994","1.6994"
"3877","1.6994","1.6994","1.6994"
"3878","1.6639","1.6639","1.6639"
"3879","1.6639","1.6639","1.6639"
"3880","1.4716","1.4716","1.4716"
"3881","1.4716","1.4716","1.4716"
"3882","1.6545","1.6545","1.6545"
"3883","1.6545","1.6545","1.6545"
"3884","1.6435","1.6435","1.6435"
"3885","1.6435","1.6435","1.6435"
"3886","1.5339","1.5339","1.5339"
"3887","1.5339","1.5339","1.5339"
"3888","1.491","1.491","1.491"
"3889","1.491","1.491","1.491"
"3890","1.3667","1.3667","1.3667"
"3891","1.3667","1.3667","1.3667"
"3892","1.5184","1.5184","1.5184"
"3893","1.5184","1.5184","1.5184"
"3894","1.6583","1.6583","1.6583"
"3895","1.6583","1.6583","1.6583"
"3896","1.6133","1.6133","1.6133"
"3897","1.6133","1.6133","1.6133"
"3898","1.3588","1.3588","1.3588"
"3899","1.3588","1.3588","1.3588"
"3900","1.4864","1.4864","1.4864"
"3901","1.4864","1.4864","1.4864"
"3902","1.7019","1.7019","1.7019"
"3903","1.7019","1.7019","1.7019"
"3904","1.5686","1.5686","1.5686"
"3905","1.5686","1.5686","1.5686"
"3906","1.4057","1.4057","1.4057"
"3907","1.4057","1.4057","1.4057"
"3908","1.5368","1.5368","1.5368"
"3909","1.5368","1.5368","1.5368"
"3910","1.6274","1.6274","1.6274"
"3911","1.6274","1.6274","1.6274"
"3912","1.3181","1.3181","1.3181"
"3913","1.3181","1.3181","1.3181"
"3914","1.6158","1.6158","1.6158"
"3915","1.6158","1.6158","1.6158"
"3916","1.5118","1.5118","1.5118"
"3917","1.5118","1.5118","1.5118"
"3918","1.5465","1.5465","1.5465"
"3919","1.5465","1.5465","1.5465"
"3920","1.7048","1.7048","1.7048"
"3921","1.7048","1.7048","1.7048"
"3922","1.6504","1.6504","1.6504"
"3923","1.6504","1.6504","1.6504"
"3924","1.4893","1.4893","1.4893"
"3925","1.4893","1.4893","1.4893"
"3926","1.3865","1.3865","1.3865"
"3927","1.3865","1.3865","1.3865"
"3928","1.4885","1.4885","1.4885"
"3929","1.4885","1.4885","1.4885"
"3930","1.458","1.458","1.458"
"3931","1.458","1.458","1.458"
"3932","1.6392","1.6392","1.6392"
"3933","1.6392","1.6392","1.6392"
"3934","1.6017","1.6017","1.6017"
"3935","1.6017","1.6017","1.6017"
"3936","1.5277","1.5277","1.5277"
"3937","1.5277","1.5277","1.5277"
"3938","1.5047","1.5047","1.5047"
"3939","1.5047","1.5047","1.5047"
"3940","1.5681","1.5681","1.5681"
"3941","1.5681","1.5681","1.5681"
"3942","1.7074","1.7074","1.7074"
"3943","1.7074","1.7074","1.7074"
"3944","1.3301","1.3301","1.3301"
"3945","1.3301","1.3301","1.3301"
"3946","1.6696","1.6696","1.6696"
"3947","1.6696","1.6696","1.6696"
"3948","1.3332","1.3332","1.3332"
"3949","1.3332","1.3332","1.3332"
"3950","1.509","1.509","1.509"
"3951","1.509","1.509","1.509"
"3952","1.6444","1.6444","1.6444"
"3953","1.6444","1.6444","1.6444"
"3954","1.5792","1.5792","1.5792"
"3955","1.5792","1.5792","1.5792"
"3956","1.4413","1.4413","1.4413"
"3957","1.4413","1.4413","1.4413"
"3958","1.6059","1.6059","1.6059"
"3959","1.6059","1.6059","1.6059"
"3960","1.7071","1.7071","1.7071"
"3961","1.7071","1.7071","1.7071"
"3962","1.4463","1.4463","1.4463"
"3963","1.4463","1.4463","1.4463"
"3964","1.4296","1.4296","1.4296"
"3965","1.4296","1.4296","1.4296"
"3966","1.4992","1.4992","1.4992"
"3967","1.4992","1.4992","1.4992"
"3968","1.3928","1.3928","1.3928"
"3969","1.3928","1.3928","1.3928"
"3970","1.4218","1.4218","1.4218"
"3971","1.4218","1.4218","1.4218"
"3972","1.6991","1.6991","1.6991"
"3973","1.6991","1.6991","1.6991"
"3974","1.4406","1.4406","1.4406"
"3975","1.4406","1.4406","1.4406"
"3976","1.8111","1.8111","1.8111"
"3977","1.8111","1.8111","1.8111"
"3978","1.569","1.569","1.569"
"3979","1.569","1.569","1.569"
"3980","1.6787","1.6787","1.6787"
"3981","1.6787","1.6787","1.6787"
"3982","1.4546","1.4546","1.4546"
"3983","1.4546","1.4546","1.4546"
"3984","1.5172","1.5172","1.5172"
"3985","1.5172","1.5172","1.5172"
"3986","1.4799","1.4799","1.4799"
"3987","1.4799","1.4799","1.4799"
"3988","1.3554","1.3554","1.3554"
"3989","1.3554","1.3554","1.3554"
"3990","1.7658","1.7658","1.7658"
"3991","1.7658","1.7658","1.7658"
"3992","1.3399","1.3399","1.3399"
"3993","1.3399","1.3399","1.3399"
"3994","1.5283","1.5283","1.5283"
"3995","1.5283","1.5283","1.5283"
"3996","1.5225","1.5225","1.5225"
"3997","1.5225","1.5225","1.5225"
"3998","1.4113","1.4113","1.4113"
"3999","1.4113","1.4113","1.4113"
"4000","1.8241","1.8241","1.8241"
"4001","1.8241","1.8241","1.8241"
"4002","1.6195","1.6195","1.6195"
"4003","1.6195","1.6195","1.6195"
"4004","1.7028","1.7028","1.7028"
"4005","1.7028","1.7028","1.7028"
"4006","1.3394","1.3394","1.3394"
"4007","1.3394","1.3394","1.3394"
"4008","1.6568","1.6568","1.6568"
"4009","1.6568","1.6568","1.6568"
"4010","1.613","1.613","1.613"
"4011","1.613","1.613","1.613"
"4012","1.606","1.606","1.606"
"4013","1.606","1.606","1.606"
"4014","1.4862","1.4862","1.4862"
"4015","1.4862","1.4862","1.4862"
"4016","1.5679","1.5679","1.5679"
"4017","1.5679","1.5679","1.5679"
"4018","1.5105","1.5105","1.5105"
"4019","1.5105","1.5105","1.5105"
"4020","1.587","1.587","1.587"
"4021","1.587","1.587","1.587"
"4022","1.589","1.589","1.589"
"4023","1.589","1.589","1.589"
"4024","1.5041","1.5041","1.5041"
"4025","1.5041","1.5041","1.5041"
"4026","1.624","1.624","1.624"
"4027","1.624","1.624","1.624"
"4028","1.4746","1.4746","1.4746"
"4029","1.4746","1.4746","1.4746"
"4030","1.9384","1.9384","1.9384"
"4031","1.9384","1.9384","1.9384"
"4032","1.5933","1.5933","1.5933"
"4033","1.5933","1.5933","1.5933"
"4034","1.6305","1.6305","1.6305"
"4035","1.6305","1.6305","1.6305"
"4036","1.553","1.553","1.553"
"4037","1.553","1.553","1.553"
"4038","1.2613","1.2613","1.2613"
"4039","1.2613","1.2613","1.2613"
"4040","1.3876","1.3876","1.3876"
"4041","1.3876","1.3876","1.3876"
"4042","1.4622","1.4622","1.4622"
"4043","1.4622","1.4622","1.4622"
"4044","1.726","1.726","1.726"
"4045","1.726","1.726","1.726"
"4046","1.4509","1.4509","1.4509"
"4047","1.4509","1.4509","1.4509"
"4048","1.3982","1.3982","1.3982"
"4049","1.3982","1.3982","1.3982"
"4050","1.3632","1.3632","1.3632"
"4051","1.3632","1.3632","1.3632"
"4052","1.7631","1.7631","1.7631"
"4053","1.7631","1.7631","1.7631"
"4054","1.5332","1.5332","1.5332"
"4055","1.5332","1.5332","1.5332"
"4056","1.8066","1.8066","1.8066"
"4057","1.8066","1.8066","1.8066"
"4058","1.5422","1.5422","1.5422"
"4059","1.5422","1.5422","1.5422"
"4060","1.6576","1.6576","1.6576"
"4061","1.6576","1.6576","1.6576"
"4062","1.6541","1.6541","1.6541"
"4063","1.6541","1.6541","1.6541"
"4064","1.6589","1.6589","1.6589"
"4065","1.6589","1.6589","1.6589"
"4066","1.4482","1.4482","1.4482"
"4067","1.4482","1.4482","1.4482"
"4068","1.4578","1.4578","1.4578"
"4069","1.4578","1.4578","1.4578"
"4070","1.685","1.685","1.685"
"4071","1.685","1.685","1.685"
"4072","1.6528","1.6528","1.6528"
"4073","1.6528","1.6528","1.6528"
"4074","1.624","1.624","1.624"
"4075","1.624","1.624","1.624"
"4076","1.5832","1.5832","1.5832"
"4077","1.5832","1.5832","1.5832"
"4078","1.5404","1.5404","1.5404"
"4079","1.5404","1.5404","1.5404"
"4080","1.4556","1.4556","1.4556"
"4081","1.4556","1.4556","1.4556"
"4082","1.6424","1.6424","1.6424"
"4083","1.6424","1.6424","1.6424"
"4084","1.4973","1.4973","1.4973"
"4085","1.4973","1.4973","1.4973"
"4086","1.5393","1.5393","1.5393"
"4087","1.5393","1.5393","1.5393"
"4088","1.47","1.47","1.47"
"4089","1.47","1.47","1.47"
"4090","1.5308","1.5308","1.5308"
"4091","1.5308","1.5308","1.5308"
"4092","1.7253","1.7253","1.7253"
"4093","1.7253","1.7253","1.7253"
"4094","1.6202","1.6202","1.6202"
"4095","1.6202","1.6202","1.6202"
"4096","1.4574","1.4574","1.4574"
"4097","1.4574","1.4574","1.4574"
"4098","1.2498","1.2498","1.2498"
"4099","1.2498","1.2498","1.2498"
"4100","1.4593","1.4593","1.4593"
"4101","1.4593","1.4593","1.4593"
"4102","1.4958","1.4958","1.4958"
"4103","1.4958","1.4958","1.4958"
"4104","1.5869","1.5869","1.5869"
"4105","1.5869","1.5869","1.5869"
"4106","1.4753","1.4753","1.4753"
"4107","1.4753","1.4753","1.4753"
"4108","1.6572","1.6572","1.6572"
"4109","1.6572","1.6572","1.6572"
"4110","1.6507","1.6507","1.6507"
"4111","1.6507","1.6507","1.6507"
"4112","1.3725","1.3725","1.3725"
"4113","1.3725","1.3725","1.3725"
"4114","1.5202","1.5202","1.5202"
"4115","1.5202","1.5202","1.5202"
"4116","1.7402","1.7402","1.7402"
"4117","1.7402","1.7402","1.7402"
"4118","1.4794","1.4794","1.4794"
"4119","1.4794","1.4794","1.4794"
"4120","1.5312","1.5312","1.5312"
"4121","1.5312","1.5312","1.5312"
"4122","1.7483","1.7483","1.7483"
"4123","1.7483","1.7483","1.7483"
"4124","1.5466","1.5466","1.5466"
"4125","1.5466","1.5466","1.5466"
"4126","1.4709","1.4709","1.4709"
"4127","1.4709","1.4709","1.4709"
"4128","1.4862","1.4862","1.4862"
"4129","1.4862","1.4862","1.4862"
"4130","1.4376","1.4376","1.4376"
"4131","1.4376","1.4376","1.4376"
"4132","1.5996","1.5996","1.5996"
"4133","1.5996","1.5996","1.5996"
"4134","1.6214","1.6214","1.6214"
"4135","1.6214","1.6214","1.6214"
"4136","1.5577","1.5577","1.5577"
"4137","1.5577","1.5577","1.5577"
"4138","1.54","1.54","1.54"
"4139","1.54","1.54","1.54"
"4140","1.6065","1.6065","1.6065"
"4141","1.6065","1.6065","1.6065"
"4142","1.617","1.617","1.617"
"4143","1.617","1.617","1.617"
"4144","1.5997","1.5997","1.5997"
"4145","1.5997","1.5997","1.5997"
"4146","1.4801","1.4801","1.4801"
"4147","1.4801","1.4801","1.4801"
"4148","1.4226","1.4226","1.4226"
"4149","1.4226","1.4226","1.4226"
"4150","1.6339","1.6339","1.6339"
"4151","1.6339","1.6339","1.6339"
"4152","1.6212","1.6212","1.6212"
"4153","1.6212","1.6212","1.6212"
"4154","1.756","1.756","1.756"
"4155","1.756","1.756","1.756"
"4156","1.5821","1.5821","1.5821"
"4157","1.5821","1.5821","1.5821"
"4158","1.3725","1.3725","1.3725"
"4159","1.3725","1.3725","1.3725"
"4160","1.6188","1.6188","1.6188"
"4161","1.6188","1.6188","1.6188"
"4162","1.5459","1.5459","1.5459"
"4163","1.5459","1.5459","1.5459"
"4164","1.6183","1.6183","1.6183"
"4165","1.6183","1.6183","1.6183"
"4166","1.6545","1.6545","1.6545"
"4167","1.6545","1.6545","1.6545"
"4168","1.4905","1.4905","1.4905"
"4169","1.4905","1.4905","1.4905"
"4170","1.6919","1.6919","1.6919"
"4171","1.6919","1.6919","1.6919"
"4172","1.7519","1.7519","1.7519"
"4173","1.7519","1.7519","1.7519"
"4174","1.7079","1.7079","1.7079"
"4175","1.7079","1.7079","1.7079"
"4176","1.5702","1.5702","1.5702"
"4177","1.5702","1.5702","1.5702"
"4178","1.5656","1.5656","1.5656"
"4179","1.5656","1.5656","1.5656"
"4180","1.4399","1.4399","1.4399"
"4181","1.4399","1.4399","1.4399"
"4182","1.5364","1.5364","1.5364"
"4183","1.5364","1.5364","1.5364"
"4184","1.5882","1.5882","1.5882"
"4185","1.5882","1.5882","1.5882"
"4186","1.5932","1.5932","1.5932"
"4187","1.5932","1.5932","1.5932"
"4188","1.7289","1.7289","1.7289"
"4189","1.7289","1.7289","1.7289"
"4190","1.5178","1.5178","1.5178"
"4191","1.5178","1.5178","1.5178"
"4192","1.6213","1.6213","1.6213"
"4193","1.6213","1.6213","1.6213"
"4194","1.2744","1.2744","1.2744"
"4195","1.2744","1.2744","1.2744"
"4196","1.5583","1.5583","1.5583"
"4197","1.5583","1.5583","1.5583"
"4198","1.5619","1.5619","1.5619"
"4199","1.5619","1.5619","1.5619"
"4200","1.435","1.435","1.435"
"4201","1.435","1.435","1.435"
"4202","1.6207","1.6207","1.6207"
"4203","1.6207","1.6207","1.6207"
"4204","1.4435","1.4435","1.4435"
"4205","1.4435","1.4435","1.4435"
"4206","1.4209","1.4209","1.4209"
"4207","1.4209","1.4209","1.4209"
"4208","1.631","1.631","1.631"
"4209","1.631","1.631","1.631"
"4210","1.2593","1.2593","1.2593"
"4211","1.2593","1.2593","1.2593"
"4212","1.7702","1.7702","1.7702"
"4213","1.7702","1.7702","1.7702"
"4214","1.6443","1.6443","1.6443"
"4215","1.6443","1.6443","1.6443"
"4216","1.5588","1.5588","1.5588"
"4217","1.5588","1.5588","1.5588"
"4218","1.3939","1.3939","1.3939"
"4219","1.3939","1.3939","1.3939"
"4220","1.506","1.506","1.506"
"4221","1.506","1.506","1.506"
"4222","1.4579","1.4579","1.4579"
"4223","1.4579","1.4579","1.4579"
"4224","1.5003","1.5003","1.5003"
"4225","1.5003","1.5003","1.5003"
"4226","1.2705","1.2705","1.2705"
"4227","1.2705","1.2705","1.2705"
"4228","1.3178","1.3178","1.3178"
"4229","1.3178","1.3178","1.3178"
"4230","1.7995","1.7995","1.7995"
"4231","1.7995","1.7995","1.7995"
"4232","1.2777","1.2777","1.2777"
"4233","1.2777","1.2777","1.2777"
"4234","1.4619","1.4619","1.4619"
"4235","1.4619","1.4619","1.4619"
"4236","1.2863","1.2863","1.2863"
"4237","1.2863","1.2863","1.2863"
"4238","1.6158","1.6158","1.6158"
"4239","1.6158","1.6158","1.6158"
"4240","1.7977","1.7977","1.7977"
"4241","1.7977","1.7977","1.7977"
"4242","1.5421","1.5421","1.5421"
"4243","1.5421","1.5421","1.5421"
"4244","1.5803","1.5803","1.5803"
"4245","1.5803","1.5803","1.5803"
"4246","1.5917","1.5917","1.5917"
"4247","1.5917","1.5917","1.5917"
"4248","1.5903","1.5903","1.5903"
"4249","1.5903","1.5903","1.5903"
"4250","1.608","1.608","1.608"
"4251","1.608","1.608","1.608"
"4252","1.6823","1.6823","1.6823"
"4253","1.6823","1.6823","1.6823"
"4254","1.3864","1.3864","1.3864"
"4255","1.3864","1.3864","1.3864"
"4256","1.6243","1.6243","1.6243"
"4257","1.6243","1.6243","1.6243"
"4258","1.6014","1.6014","1.6014"
"4259","1.6014","1.6014","1.6014"
"4260","1.4598","1.4598","1.4598"
"4261","1.4598","1.4598","1.4598"
"4262","1.7863","1.7863","1.7863"
"4263","1.7863","1.7863","1.7863"
"4264","1.6208","1.6208","1.6208"
"4265","1.6208","1.6208","1.6208"
"4266","1.4119","1.4119","1.4119"
"4267","1.4119","1.4119","1.4119"
"4268","1.5916","1.5916","1.5916"
"4269","1.5916","1.5916","1.5916"
"4270","1.5338","1.5338","1.5338"
"4271","1.5338","1.5338","1.5338"
"4272","1.8078","1.8078","1.8078"
"4273","1.8078","1.8078","1.8078"
"4274","1.8108","1.8108","1.8108"
"4275","1.8108","1.8108","1.8108"
"4276","1.4667","1.4667","1.4667"
"4277","1.4667","1.4667","1.4667"
"4278","1.2917","1.2917","1.2917"
"4279","1.2917","1.2917","1.2917"
"4280","1.5587","1.5587","1.5587"
"4281","1.5587","1.5587","1.5587"
"4282","1.3551","1.3551","1.3551"
"4283","1.3551","1.3551","1.3551"
"4284","1.6368","1.6368","1.6368"
"4285","1.6368","1.6368","1.6368"
"4286","1.5237","1.5237","1.5237"
"4287","1.5237","1.5237","1.5237"
"4288","1.6946","1.6946","1.6946"
"4289","1.6946","1.6946","1.6946"
"4290","1.8982","1.8982","1.8982"
"4291","1.8982","1.8982","1.8982"
"4292","1.4346","1.4346","1.4346"
"4293","1.4346","1.4346","1.4346"
"4294","1.2866","1.2866","1.2866"
"4295","1.2866","1.2866","1.2866"
"4296","1.3541","1.3541","1.3541"
