"Step","clean-durian-2 - train/loss","clean-durian-2 - train/loss__MIN","clean-durian-2 - train/loss__MAX"
"3583","1.5973","1.5973","1.5973"
"3584","1.7494","1.7494","1.7494"
"3585","1.7494","1.7494","1.7494"
"3586","1.4718","1.4718","1.4718"
"3587","1.4718","1.4718","1.4718"
"3588","1.5908","1.5908","1.5908"
"3589","1.5908","1.5908","1.5908"
"3590","1.6753","1.6753","1.6753"
"3591","1.6753","1.6753","1.6753"
"3592","1.4464","1.4464","1.4464"
"3593","1.4464","1.4464","1.4464"
"3594","1.6416","1.6416","1.6416"
"3595","1.6416","1.6416","1.6416"
"3596","1.6845","1.6845","1.6845"
"3597","1.6845","1.6845","1.6845"
"3598","1.4384","1.4384","1.4384"
"3599","1.4384","1.4384","1.4384"
"3600","1.5992","1.5992","1.5992"
"3601","1.5992","1.5992","1.5992"
"3602","1.4568","1.4568","1.4568"
"3603","1.4568","1.4568","1.4568"
"3604","1.6452","1.6452","1.6452"
"3605","1.6452","1.6452","1.6452"
"3606","1.5427","1.5427","1.5427"
"3607","1.5427","1.5427","1.5427"
"3608","1.608","1.608","1.608"
"3609","1.608","1.608","1.608"
"3610","1.5805","1.5805","1.5805"
"3611","1.5805","1.5805","1.5805"
"3612","1.5791","1.5791","1.5791"
"3613","1.5791","1.5791","1.5791"
"3614","1.4873","1.4873","1.4873"
"3615","1.4873","1.4873","1.4873"
"3616","1.658","1.658","1.658"
"3617","1.658","1.658","1.658"
"3618","1.4769","1.4769","1.4769"
"3619","1.4769","1.4769","1.4769"
"3620","1.4291","1.4291","1.4291"
"3621","1.4291","1.4291","1.4291"
"3622","1.7907","1.7907","1.7907"
"3623","1.7907","1.7907","1.7907"
"3624","1.789","1.789","1.789"
"3625","1.789","1.789","1.789"
"3626","1.5979","1.5979","1.5979"
"3627","1.5979","1.5979","1.5979"
"3628","1.8772","1.8772","1.8772"
"3629","1.8772","1.8772","1.8772"
"3630","1.922","1.922","1.922"
"3631","1.922","1.922","1.922"
"3632","1.4092","1.4092","1.4092"
"3633","1.4092","1.4092","1.4092"
"3634","1.5747","1.5747","1.5747"
"3635","1.5747","1.5747","1.5747"
"3636","1.3649","1.3649","1.3649"
"3637","1.3649","1.3649","1.3649"
"3638","1.7378","1.7378","1.7378"
"3639","1.7378","1.7378","1.7378"
"3640","1.528","1.528","1.528"
"3641","1.528","1.528","1.528"
"3642","1.3379","1.3379","1.3379"
"3643","1.3379","1.3379","1.3379"
"3644","1.4801","1.4801","1.4801"
"3645","1.4801","1.4801","1.4801"
"3646","1.5931","1.5931","1.5931"
"3647","1.5931","1.5931","1.5931"
"3648","1.572","1.572","1.572"
"3649","1.572","1.572","1.572"
"3650","1.9876","1.9876","1.9876"
"3651","1.9876","1.9876","1.9876"
"3652","1.531","1.531","1.531"
"3653","1.531","1.531","1.531"
"3654","1.5239","1.5239","1.5239"
"3655","1.5239","1.5239","1.5239"
"3656","1.5144","1.5144","1.5144"
"3657","1.5144","1.5144","1.5144"
"3658","1.5183","1.5183","1.5183"
"3659","1.5183","1.5183","1.5183"
"3660","1.606","1.606","1.606"
"3661","1.606","1.606","1.606"
"3662","1.6117","1.6117","1.6117"
"3663","1.6117","1.6117","1.6117"
"3664","1.7991","1.7991","1.7991"
"3665","1.7991","1.7991","1.7991"
"3666","1.6034","1.6034","1.6034"
"3667","1.6034","1.6034","1.6034"
"3668","1.489","1.489","1.489"
"3669","1.489","1.489","1.489"
"3670","1.902","1.902","1.902"
"3671","1.902","1.902","1.902"
"3672","1.4921","1.4921","1.4921"
"3673","1.4921","1.4921","1.4921"
"3674","1.7734","1.7734","1.7734"
"3675","1.7734","1.7734","1.7734"
"3676","1.5392","1.5392","1.5392"
"3677","1.5392","1.5392","1.5392"
"3678","1.561","1.561","1.561"
"3679","1.561","1.561","1.561"
"3680","1.6383","1.6383","1.6383"
"3681","1.6383","1.6383","1.6383"
"3682","2.002","2.002","2.002"
"3683","2.002","2.002","2.002"
"3684","1.484","1.484","1.484"
"3685","1.484","1.484","1.484"
"3686","1.6994","1.6994","1.6994"
"3687","1.6994","1.6994","1.6994"
"3688","1.9311","1.9311","1.9311"
"3689","1.9311","1.9311","1.9311"
"3690","1.5563","1.5563","1.5563"
"3691","1.5563","1.5563","1.5563"
"3692","1.8111","1.8111","1.8111"
"3693","1.8111","1.8111","1.8111"
"3694","1.4544","1.4544","1.4544"
"3695","1.4544","1.4544","1.4544"
"3696","1.4288","1.4288","1.4288"
"3697","1.4288","1.4288","1.4288"
"3698","1.6145","1.6145","1.6145"
"3699","1.6145","1.6145","1.6145"
"3700","1.4834","1.4834","1.4834"
"3701","1.4834","1.4834","1.4834"
"3702","1.6478","1.6478","1.6478"
"3703","1.6478","1.6478","1.6478"
"3704","1.693","1.693","1.693"
"3705","1.693","1.693","1.693"
"3706","1.4809","1.4809","1.4809"
"3707","1.4809","1.4809","1.4809"
"3708","1.6452","1.6452","1.6452"
"3709","1.6452","1.6452","1.6452"
"3710","1.7701","1.7701","1.7701"
"3711","1.7701","1.7701","1.7701"
"3712","1.4996","1.4996","1.4996"
"3713","1.4996","1.4996","1.4996"
"3714","1.6016","1.6016","1.6016"
"3715","1.6016","1.6016","1.6016"
"3716","1.6216","1.6216","1.6216"
"3717","1.6216","1.6216","1.6216"
"3718","1.6242","1.6242","1.6242"
"3719","1.6242","1.6242","1.6242"
"3720","1.6742","1.6742","1.6742"
"3721","1.6742","1.6742","1.6742"
"3722","1.5906","1.5906","1.5906"
"3723","1.5906","1.5906","1.5906"
"3724","1.6085","1.6085","1.6085"
"3725","1.6085","1.6085","1.6085"
"3726","1.5094","1.5094","1.5094"
"3727","1.5094","1.5094","1.5094"
"3728","1.7004","1.7004","1.7004"
"3729","1.7004","1.7004","1.7004"
"3730","1.5656","1.5656","1.5656"
"3731","1.5656","1.5656","1.5656"
"3732","1.7027","1.7027","1.7027"
"3733","1.7027","1.7027","1.7027"
"3734","1.4323","1.4323","1.4323"
"3735","1.4323","1.4323","1.4323"
"3736","1.4069","1.4069","1.4069"
"3737","1.4069","1.4069","1.4069"
"3738","1.6418","1.6418","1.6418"
"3739","1.6418","1.6418","1.6418"
"3740","1.577","1.577","1.577"
"3741","1.577","1.577","1.577"
"3742","1.6666","1.6666","1.6666"
"3743","1.6666","1.6666","1.6666"
"3744","1.7025","1.7025","1.7025"
"3745","1.7025","1.7025","1.7025"
"3746","1.6041","1.6041","1.6041"
"3747","1.6041","1.6041","1.6041"
"3748","1.4956","1.4956","1.4956"
"3749","1.4956","1.4956","1.4956"
"3750","1.7182","1.7182","1.7182"
"3751","1.7182","1.7182","1.7182"
"3752","1.789","1.789","1.789"
"3753","1.789","1.789","1.789"
"3754","1.6866","1.6866","1.6866"
"3755","1.6866","1.6866","1.6866"
"3756","1.5691","1.5691","1.5691"
"3757","1.5691","1.5691","1.5691"
"3758","1.6123","1.6123","1.6123"
"3759","1.6123","1.6123","1.6123"
"3760","1.7142","1.7142","1.7142"
"3761","1.7142","1.7142","1.7142"
"3762","1.8038","1.8038","1.8038"
"3763","1.8038","1.8038","1.8038"
"3764","1.5502","1.5502","1.5502"
"3765","1.5502","1.5502","1.5502"
"3766","1.5064","1.5064","1.5064"
"3767","1.5064","1.5064","1.5064"
"3768","1.6158","1.6158","1.6158"
"3769","1.6158","1.6158","1.6158"
"3770","1.6701","1.6701","1.6701"
"3771","1.6701","1.6701","1.6701"
"3772","1.4502","1.4502","1.4502"
"3773","1.4502","1.4502","1.4502"
"3774","1.3232","1.3232","1.3232"
"3775","1.3232","1.3232","1.3232"
"3776","1.7956","1.7956","1.7956"
"3777","1.7956","1.7956","1.7956"
"3778","1.5926","1.5926","1.5926"
"3779","1.5926","1.5926","1.5926"
"3780","1.7452","1.7452","1.7452"
"3781","1.7452","1.7452","1.7452"
"3782","1.633","1.633","1.633"
"3783","1.633","1.633","1.633"
"3784","1.5248","1.5248","1.5248"
"3785","1.5248","1.5248","1.5248"
"3786","1.4931","1.4931","1.4931"
"3787","1.4931","1.4931","1.4931"
"3788","1.2701","1.2701","1.2701"
"3789","1.2701","1.2701","1.2701"
"3790","1.4773","1.4773","1.4773"
"3791","1.4773","1.4773","1.4773"
"3792","1.6398","1.6398","1.6398"
"3793","1.6398","1.6398","1.6398"
"3794","1.7126","1.7126","1.7126"
"3795","1.7126","1.7126","1.7126"
"3796","1.6676","1.6676","1.6676"
"3797","1.6676","1.6676","1.6676"
"3798","1.7608","1.7608","1.7608"
"3799","1.7608","1.7608","1.7608"
"3800","1.5486","1.5486","1.5486"
"3801","1.5486","1.5486","1.5486"
"3802","1.5476","1.5476","1.5476"
"3803","1.5476","1.5476","1.5476"
"3804","1.6285","1.6285","1.6285"
"3805","1.6285","1.6285","1.6285"
"3806","1.5421","1.5421","1.5421"
"3807","1.5421","1.5421","1.5421"
"3808","2.0507","2.0507","2.0507"
"3809","2.0507","2.0507","2.0507"
"3810","1.5861","1.5861","1.5861"
"3811","1.5861","1.5861","1.5861"
"3812","1.6947","1.6947","1.6947"
"3813","1.6947","1.6947","1.6947"
"3814","1.8565","1.8565","1.8565"
"3815","1.8565","1.8565","1.8565"
"3816","1.525","1.525","1.525"
"3817","1.525","1.525","1.525"
"3818","1.5103","1.5103","1.5103"
"3819","1.5103","1.5103","1.5103"
"3820","1.6501","1.6501","1.6501"
"3821","1.6501","1.6501","1.6501"
"3822","1.7043","1.7043","1.7043"
"3823","1.7043","1.7043","1.7043"
"3824","1.8149","1.8149","1.8149"
"3825","1.8149","1.8149","1.8149"
"3826","1.5034","1.5034","1.5034"
"3827","1.5034","1.5034","1.5034"
"3828","1.6935","1.6935","1.6935"
"3829","1.6935","1.6935","1.6935"
"3830","1.5269","1.5269","1.5269"
"3831","1.5269","1.5269","1.5269"
"3832","1.6221","1.6221","1.6221"
"3833","1.6221","1.6221","1.6221"
"3834","1.3956","1.3956","1.3956"
"3835","1.3956","1.3956","1.3956"
"3836","1.6375","1.6375","1.6375"
"3837","1.6375","1.6375","1.6375"
"3838","1.4815","1.4815","1.4815"
"3839","1.4815","1.4815","1.4815"
"3840","1.4693","1.4693","1.4693"
"3841","1.4693","1.4693","1.4693"
"3842","1.7188","1.7188","1.7188"
"3843","1.7188","1.7188","1.7188"
"3844","1.6869","1.6869","1.6869"
"3845","1.6869","1.6869","1.6869"
"3846","1.5404","1.5404","1.5404"
"3847","1.5404","1.5404","1.5404"
"3848","1.6146","1.6146","1.6146"
"3849","1.6146","1.6146","1.6146"
"3850","1.6625","1.6625","1.6625"
"3851","1.6625","1.6625","1.6625"
"3852","1.5578","1.5578","1.5578"
"3853","1.5578","1.5578","1.5578"
"3854","1.682","1.682","1.682"
"3855","1.682","1.682","1.682"
"3856","1.576","1.576","1.576"
"3857","1.576","1.576","1.576"
"3858","1.664","1.664","1.664"
"3859","1.664","1.664","1.664"
"3860","1.3363","1.3363","1.3363"
"3861","1.3363","1.3363","1.3363"
"3862","1.5206","1.5206","1.5206"
"3863","1.5206","1.5206","1.5206"
"3864","1.5976","1.5976","1.5976"
"3865","1.5976","1.5976","1.5976"
"3866","1.5392","1.5392","1.5392"
"3867","1.5392","1.5392","1.5392"
"3868","1.4633","1.4633","1.4633"
"3869","1.4633","1.4633","1.4633"
"3870","1.3836","1.3836","1.3836"
"3871","1.3836","1.3836","1.3836"
"3872","1.7014","1.7014","1.7014"
"3873","1.7014","1.7014","1.7014"
"3874","1.3977","1.3977","1.3977"
"3875","1.3977","1.3977","1.3977"
"3876","1.6701","1.6701","1.6701"
"3877","1.6701","1.6701","1.6701"
"3878","1.6358","1.6358","1.6358"
"3879","1.6358","1.6358","1.6358"
"3880","1.4373","1.4373","1.4373"
"3881","1.4373","1.4373","1.4373"
"3882","1.7495","1.7495","1.7495"
"3883","1.7495","1.7495","1.7495"
"3884","1.6133","1.6133","1.6133"
"3885","1.6133","1.6133","1.6133"
"3886","1.6556","1.6556","1.6556"
"3887","1.6556","1.6556","1.6556"
"3888","1.4961","1.4961","1.4961"
"3889","1.4961","1.4961","1.4961"
"3890","1.3614","1.3614","1.3614"
"3891","1.3614","1.3614","1.3614"
"3892","1.5375","1.5375","1.5375"
"3893","1.5375","1.5375","1.5375"
"3894","1.6938","1.6938","1.6938"
"3895","1.6938","1.6938","1.6938"
"3896","1.51","1.51","1.51"
"3897","1.51","1.51","1.51"
"3898","1.4325","1.4325","1.4325"
"3899","1.4325","1.4325","1.4325"
"3900","1.3851","1.3851","1.3851"
"3901","1.3851","1.3851","1.3851"
"3902","1.7825","1.7825","1.7825"
"3903","1.7825","1.7825","1.7825"
"3904","1.523","1.523","1.523"
"3905","1.523","1.523","1.523"
"3906","1.4735","1.4735","1.4735"
"3907","1.4735","1.4735","1.4735"
"3908","1.5516","1.5516","1.5516"
"3909","1.5516","1.5516","1.5516"
"3910","1.6472","1.6472","1.6472"
"3911","1.6472","1.6472","1.6472"
"3912","1.3428","1.3428","1.3428"
"3913","1.3428","1.3428","1.3428"
"3914","1.7012","1.7012","1.7012"
"3915","1.7012","1.7012","1.7012"
"3916","1.5132","1.5132","1.5132"
"3917","1.5132","1.5132","1.5132"
"3918","1.7385","1.7385","1.7385"
"3919","1.7385","1.7385","1.7385"
"3920","1.6627","1.6627","1.6627"
"3921","1.6627","1.6627","1.6627"
"3922","1.7126","1.7126","1.7126"
"3923","1.7126","1.7126","1.7126"
"3924","1.5646","1.5646","1.5646"
"3925","1.5646","1.5646","1.5646"
"3926","1.3994","1.3994","1.3994"
"3927","1.3994","1.3994","1.3994"
"3928","1.5571","1.5571","1.5571"
"3929","1.5571","1.5571","1.5571"
"3930","1.6354","1.6354","1.6354"
"3931","1.6354","1.6354","1.6354"
"3932","1.751","1.751","1.751"
"3933","1.751","1.751","1.751"
"3934","1.5304","1.5304","1.5304"
"3935","1.5304","1.5304","1.5304"
"3936","1.5605","1.5605","1.5605"
"3937","1.5605","1.5605","1.5605"
"3938","1.4471","1.4471","1.4471"
"3939","1.4471","1.4471","1.4471"
"3940","1.6922","1.6922","1.6922"
"3941","1.6922","1.6922","1.6922"
"3942","1.812","1.812","1.812"
"3943","1.812","1.812","1.812"
"3944","1.3959","1.3959","1.3959"
"3945","1.3959","1.3959","1.3959"
"3946","1.7071","1.7071","1.7071"
"3947","1.7071","1.7071","1.7071"
"3948","1.5648","1.5648","1.5648"
"3949","1.5648","1.5648","1.5648"
"3950","1.5139","1.5139","1.5139"
"3951","1.5139","1.5139","1.5139"
"3952","1.7633","1.7633","1.7633"
"3953","1.7633","1.7633","1.7633"
"3954","1.5957","1.5957","1.5957"
"3955","1.5957","1.5957","1.5957"
"3956","1.4834","1.4834","1.4834"
"3957","1.4834","1.4834","1.4834"
"3958","1.6208","1.6208","1.6208"
"3959","1.6208","1.6208","1.6208"
"3960","1.8711","1.8711","1.8711"
"3961","1.8711","1.8711","1.8711"
"3962","1.5096","1.5096","1.5096"
"3963","1.5096","1.5096","1.5096"
"3964","1.4701","1.4701","1.4701"
"3965","1.4701","1.4701","1.4701"
"3966","1.5792","1.5792","1.5792"
"3967","1.5792","1.5792","1.5792"
"3968","1.492","1.492","1.492"
"3969","1.492","1.492","1.492"
"3970","1.4974","1.4974","1.4974"
"3971","1.4974","1.4974","1.4974"
"3972","1.6306","1.6306","1.6306"
"3973","1.6306","1.6306","1.6306"
"3974","1.4202","1.4202","1.4202"
"3975","1.4202","1.4202","1.4202"
"3976","1.8516","1.8516","1.8516"
"3977","1.8516","1.8516","1.8516"
"3978","1.5642","1.5642","1.5642"
"3979","1.5642","1.5642","1.5642"
"3980","1.6198","1.6198","1.6198"
"3981","1.6198","1.6198","1.6198"
"3982","1.5068","1.5068","1.5068"
"3983","1.5068","1.5068","1.5068"
"3984","1.454","1.454","1.454"
"3985","1.454","1.454","1.454"
"3986","1.5528","1.5528","1.5528"
"3987","1.5528","1.5528","1.5528"
"3988","1.3645","1.3645","1.3645"
"3989","1.3645","1.3645","1.3645"
"3990","1.7953","1.7953","1.7953"
"3991","1.7953","1.7953","1.7953"
"3992","1.2838","1.2838","1.2838"
"3993","1.2838","1.2838","1.2838"
"3994","1.4873","1.4873","1.4873"
"3995","1.4873","1.4873","1.4873"
"3996","1.5561","1.5561","1.5561"
"3997","1.5561","1.5561","1.5561"
"3998","1.4656","1.4656","1.4656"
"3999","1.4656","1.4656","1.4656"
"4000","1.8864","1.8864","1.8864"
"4001","1.8864","1.8864","1.8864"
"4002","1.6623","1.6623","1.6623"
"4003","1.6623","1.6623","1.6623"
"4004","1.7672","1.7672","1.7672"
"4005","1.7672","1.7672","1.7672"
"4006","1.2851","1.2851","1.2851"
"4007","1.2851","1.2851","1.2851"
"4008","1.746","1.746","1.746"
"4009","1.746","1.746","1.746"
"4010","1.63","1.63","1.63"
"4011","1.63","1.63","1.63"
"4012","1.6038","1.6038","1.6038"
"4013","1.6038","1.6038","1.6038"
"4014","1.4587","1.4587","1.4587"
"4015","1.4587","1.4587","1.4587"
"4016","1.6306","1.6306","1.6306"
"4017","1.6306","1.6306","1.6306"
"4018","1.5799","1.5799","1.5799"
"4019","1.5799","1.5799","1.5799"
"4020","1.5809","1.5809","1.5809"
"4021","1.5809","1.5809","1.5809"
"4022","1.6668","1.6668","1.6668"
"4023","1.6668","1.6668","1.6668"
"4024","1.6002","1.6002","1.6002"
"4025","1.6002","1.6002","1.6002"
"4026","1.7007","1.7007","1.7007"
"4027","1.7007","1.7007","1.7007"
"4028","1.5969","1.5969","1.5969"
"4029","1.5969","1.5969","1.5969"
"4030","1.9032","1.9032","1.9032"
"4031","1.9032","1.9032","1.9032"
"4032","1.4166","1.4166","1.4166"
"4033","1.4166","1.4166","1.4166"
"4034","1.6745","1.6745","1.6745"
"4035","1.6745","1.6745","1.6745"
"4036","1.4373","1.4373","1.4373"
"4037","1.4373","1.4373","1.4373"
"4038","1.3734","1.3734","1.3734"
"4039","1.3734","1.3734","1.3734"
"4040","1.4741","1.4741","1.4741"
"4041","1.4741","1.4741","1.4741"
"4042","1.5638","1.5638","1.5638"
"4043","1.5638","1.5638","1.5638"
"4044","1.7518","1.7518","1.7518"
"4045","1.7518","1.7518","1.7518"
"4046","1.4653","1.4653","1.4653"
"4047","1.4653","1.4653","1.4653"
"4048","1.4316","1.4316","1.4316"
"4049","1.4316","1.4316","1.4316"
"4050","1.4535","1.4535","1.4535"
"4051","1.4535","1.4535","1.4535"
"4052","1.8851","1.8851","1.8851"
"4053","1.8851","1.8851","1.8851"
"4054","1.6016","1.6016","1.6016"
"4055","1.6016","1.6016","1.6016"
"4056","1.8571","1.8571","1.8571"
"4057","1.8571","1.8571","1.8571"
"4058","1.5862","1.5862","1.5862"
"4059","1.5862","1.5862","1.5862"
"4060","1.6009","1.6009","1.6009"
"4061","1.6009","1.6009","1.6009"
"4062","1.5742","1.5742","1.5742"
"4063","1.5742","1.5742","1.5742"
"4064","1.5568","1.5568","1.5568"
"4065","1.5568","1.5568","1.5568"
"4066","1.5109","1.5109","1.5109"
"4067","1.5109","1.5109","1.5109"
"4068","1.5397","1.5397","1.5397"
"4069","1.5397","1.5397","1.5397"
"4070","1.7156","1.7156","1.7156"
"4071","1.7156","1.7156","1.7156"
"4072","1.5798","1.5798","1.5798"
"4073","1.5798","1.5798","1.5798"
"4074","1.6024","1.6024","1.6024"
"4075","1.6024","1.6024","1.6024"
"4076","1.7478","1.7478","1.7478"
"4077","1.7478","1.7478","1.7478"
"4078","1.6145","1.6145","1.6145"
"4079","1.6145","1.6145","1.6145"
"4080","1.5731","1.5731","1.5731"
"4081","1.5731","1.5731","1.5731"
"4082","1.6499","1.6499","1.6499"
"4083","1.6499","1.6499","1.6499"
"4084","1.4914","1.4914","1.4914"
"4085","1.4914","1.4914","1.4914"
"4086","1.52","1.52","1.52"
"4087","1.52","1.52","1.52"
"4088","1.3822","1.3822","1.3822"
"4089","1.3822","1.3822","1.3822"
"4090","1.5979","1.5979","1.5979"
"4091","1.5979","1.5979","1.5979"
"4092","1.6349","1.6349","1.6349"
"4093","1.6349","1.6349","1.6349"
"4094","1.5648","1.5648","1.5648"
"4095","1.5648","1.5648","1.5648"
"4096","1.5138","1.5138","1.5138"
"4097","1.5138","1.5138","1.5138"
"4098","1.2184","1.2184","1.2184"
"4099","1.2184","1.2184","1.2184"
"4100","1.5555","1.5555","1.5555"
"4101","1.5555","1.5555","1.5555"
"4102","1.6197","1.6197","1.6197"
"4103","1.6197","1.6197","1.6197"
"4104","1.5972","1.5972","1.5972"
"4105","1.5972","1.5972","1.5972"
"4106","1.5194","1.5194","1.5194"
"4107","1.5194","1.5194","1.5194"
"4108","1.6865","1.6865","1.6865"
"4109","1.6865","1.6865","1.6865"
"4110","1.6596","1.6596","1.6596"
"4111","1.6596","1.6596","1.6596"
"4112","1.413","1.413","1.413"
"4113","1.413","1.413","1.413"
"4114","1.4419","1.4419","1.4419"
"4115","1.4419","1.4419","1.4419"
"4116","1.6826","1.6826","1.6826"
"4117","1.6826","1.6826","1.6826"
"4118","1.5489","1.5489","1.5489"
"4119","1.5489","1.5489","1.5489"
"4120","1.5663","1.5663","1.5663"
"4121","1.5663","1.5663","1.5663"
"4122","1.7949","1.7949","1.7949"
"4123","1.7949","1.7949","1.7949"
"4124","1.5325","1.5325","1.5325"
"4125","1.5325","1.5325","1.5325"
"4126","1.5419","1.5419","1.5419"
"4127","1.5419","1.5419","1.5419"
"4128","1.4986","1.4986","1.4986"
"4129","1.4986","1.4986","1.4986"
"4130","1.448","1.448","1.448"
"4131","1.448","1.448","1.448"
"4132","1.554","1.554","1.554"
"4133","1.554","1.554","1.554"
"4134","1.5405","1.5405","1.5405"
"4135","1.5405","1.5405","1.5405"
"4136","1.5849","1.5849","1.5849"
"4137","1.5849","1.5849","1.5849"
"4138","1.563","1.563","1.563"
"4139","1.563","1.563","1.563"
"4140","1.5683","1.5683","1.5683"
"4141","1.5683","1.5683","1.5683"
"4142","1.6606","1.6606","1.6606"
"4143","1.6606","1.6606","1.6606"
"4144","1.6301","1.6301","1.6301"
"4145","1.6301","1.6301","1.6301"
"4146","1.4696","1.4696","1.4696"
"4147","1.4696","1.4696","1.4696"
"4148","1.4325","1.4325","1.4325"
"4149","1.4325","1.4325","1.4325"
"4150","1.7242","1.7242","1.7242"
"4151","1.7242","1.7242","1.7242"
"4152","1.5684","1.5684","1.5684"
"4153","1.5684","1.5684","1.5684"
"4154","1.6188","1.6188","1.6188"
"4155","1.6188","1.6188","1.6188"
"4156","1.7172","1.7172","1.7172"
"4157","1.7172","1.7172","1.7172"
"4158","1.3848","1.3848","1.3848"
"4159","1.3848","1.3848","1.3848"
"4160","1.7534","1.7534","1.7534"
"4161","1.7534","1.7534","1.7534"
"4162","1.6252","1.6252","1.6252"
"4163","1.6252","1.6252","1.6252"
"4164","1.6564","1.6564","1.6564"
"4165","1.6564","1.6564","1.6564"
"4166","1.531","1.531","1.531"
"4167","1.531","1.531","1.531"
"4168","1.5282","1.5282","1.5282"
"4169","1.5282","1.5282","1.5282"
"4170","1.6501","1.6501","1.6501"
"4171","1.6501","1.6501","1.6501"
"4172","1.8733","1.8733","1.8733"
"4173","1.8733","1.8733","1.8733"
"4174","1.7435","1.7435","1.7435"
"4175","1.7435","1.7435","1.7435"
"4176","1.6254","1.6254","1.6254"
"4177","1.6254","1.6254","1.6254"
"4178","1.6514","1.6514","1.6514"
"4179","1.6514","1.6514","1.6514"
"4180","1.5714","1.5714","1.5714"
"4181","1.5714","1.5714","1.5714"
"4182","1.5752","1.5752","1.5752"
"4183","1.5752","1.5752","1.5752"
"4184","1.6074","1.6074","1.6074"
"4185","1.6074","1.6074","1.6074"
"4186","1.7484","1.7484","1.7484"
"4187","1.7484","1.7484","1.7484"
"4188","1.91","1.91","1.91"
"4189","1.91","1.91","1.91"
"4190","1.4712","1.4712","1.4712"
"4191","1.4712","1.4712","1.4712"
"4192","1.74","1.74","1.74"
"4193","1.74","1.74","1.74"
"4194","1.2377","1.2377","1.2377"
"4195","1.2377","1.2377","1.2377"
"4196","1.5358","1.5358","1.5358"
"4197","1.5358","1.5358","1.5358"
"4198","1.5606","1.5606","1.5606"
"4199","1.5606","1.5606","1.5606"
"4200","1.545","1.545","1.545"
"4201","1.545","1.545","1.545"
"4202","1.6169","1.6169","1.6169"
"4203","1.6169","1.6169","1.6169"
"4204","1.4489","1.4489","1.4489"
"4205","1.4489","1.4489","1.4489"
"4206","1.5113","1.5113","1.5113"
"4207","1.5113","1.5113","1.5113"
"4208","1.739","1.739","1.739"
"4209","1.739","1.739","1.739"
"4210","1.3319","1.3319","1.3319"
"4211","1.3319","1.3319","1.3319"
"4212","1.8215","1.8215","1.8215"
"4213","1.8215","1.8215","1.8215"
"4214","1.7041","1.7041","1.7041"
"4215","1.7041","1.7041","1.7041"
"4216","1.697","1.697","1.697"
"4217","1.697","1.697","1.697"
"4218","1.4308","1.4308","1.4308"
"4219","1.4308","1.4308","1.4308"
"4220","1.5695","1.5695","1.5695"
"4221","1.5695","1.5695","1.5695"
"4222","1.4101","1.4101","1.4101"
"4223","1.4101","1.4101","1.4101"
"4224","1.52","1.52","1.52"
"4225","1.52","1.52","1.52"
"4226","1.3331","1.3331","1.3331"
"4227","1.3331","1.3331","1.3331"
"4228","1.3179","1.3179","1.3179"
"4229","1.3179","1.3179","1.3179"
"4230","1.9413","1.9413","1.9413"
"4231","1.9413","1.9413","1.9413"
"4232","1.3047","1.3047","1.3047"
"4233","1.3047","1.3047","1.3047"
"4234","1.5247","1.5247","1.5247"
"4235","1.5247","1.5247","1.5247"
"4236","1.2229","1.2229","1.2229"
"4237","1.2229","1.2229","1.2229"
"4238","1.4774","1.4774","1.4774"
"4239","1.4774","1.4774","1.4774"
"4240","1.8305","1.8305","1.8305"
"4241","1.8305","1.8305","1.8305"
"4242","1.4375","1.4375","1.4375"
"4243","1.4375","1.4375","1.4375"
"4244","1.6838","1.6838","1.6838"
"4245","1.6838","1.6838","1.6838"
"4246","1.6963","1.6963","1.6963"
"4247","1.6963","1.6963","1.6963"
"4248","1.6969","1.6969","1.6969"
"4249","1.6969","1.6969","1.6969"
"4250","1.6751","1.6751","1.6751"
"4251","1.6751","1.6751","1.6751"
"4252","1.7052","1.7052","1.7052"
"4253","1.7052","1.7052","1.7052"
"4254","1.5047","1.5047","1.5047"
"4255","1.5047","1.5047","1.5047"
"4256","1.6821","1.6821","1.6821"
"4257","1.6821","1.6821","1.6821"
"4258","1.6533","1.6533","1.6533"
"4259","1.6533","1.6533","1.6533"
"4260","1.4581","1.4581","1.4581"
"4261","1.4581","1.4581","1.4581"
"4262","1.7171","1.7171","1.7171"
"4263","1.7171","1.7171","1.7171"
"4264","1.7056","1.7056","1.7056"
"4265","1.7056","1.7056","1.7056"
"4266","1.5376","1.5376","1.5376"
"4267","1.5376","1.5376","1.5376"
"4268","1.6202","1.6202","1.6202"
"4269","1.6202","1.6202","1.6202"
"4270","1.5806","1.5806","1.5806"
"4271","1.5806","1.5806","1.5806"
"4272","1.7934","1.7934","1.7934"
"4273","1.7934","1.7934","1.7934"
"4274","1.8069","1.8069","1.8069"
"4275","1.8069","1.8069","1.8069"
"4276","1.4989","1.4989","1.4989"
"4277","1.4989","1.4989","1.4989"
"4278","1.3551","1.3551","1.3551"
"4279","1.3551","1.3551","1.3551"
"4280","1.6276","1.6276","1.6276"
"4281","1.6276","1.6276","1.6276"
"4282","1.403","1.403","1.403"
"4283","1.403","1.403","1.403"
"4284","1.7025","1.7025","1.7025"
"4285","1.7025","1.7025","1.7025"
"4286","1.5473","1.5473","1.5473"
"4287","1.5473","1.5473","1.5473"
"4288","1.7178","1.7178","1.7178"
"4289","1.7178","1.7178","1.7178"
"4290","1.934","1.934","1.934"
"4291","1.934","1.934","1.934"
"4292","1.377","1.377","1.377"
