"Step","clear-eon-65 - train/loss","clear-eon-65 - train/loss__MIN","clear-eon-65 - train/loss__MAX"
"3588","1.8347","1.8347","1.8347"
"3589","1.8347","1.8347","1.8347"
"3590","1.9054","1.9054","1.9054"
"3591","1.9054","1.9054","1.9054"
"3592","1.7154","1.7154","1.7154"
"3593","1.7154","1.7154","1.7154"
"3594","1.9869","1.9869","1.9869"
"3595","1.9869","1.9869","1.9869"
"3596","2.0941","2.0941","2.0941"
"3597","2.0941","2.0941","2.0941"
"3598","1.6953","1.6953","1.6953"
"3599","1.6953","1.6953","1.6953"
"3600","1.9238","1.9238","1.9238"
"3601","1.9238","1.9238","1.9238"
"3602","1.7513","1.7513","1.7513"
"3603","1.7513","1.7513","1.7513"
"3604","1.9068","1.9068","1.9068"
"3605","1.9068","1.9068","1.9068"
"3606","1.7593","1.7593","1.7593"
"3607","1.7593","1.7593","1.7593"
"3608","1.6896","1.6896","1.6896"
"3609","1.6896","1.6896","1.6896"
"3610","1.7877","1.7877","1.7877"
"3611","1.7877","1.7877","1.7877"
"3612","1.8431","1.8431","1.8431"
"3613","1.8431","1.8431","1.8431"
"3614","1.7083","1.7083","1.7083"
"3615","1.7083","1.7083","1.7083"
"3616","1.9316","1.9316","1.9316"
"3617","1.9316","1.9316","1.9316"
"3618","1.7279","1.7279","1.7279"
"3619","1.7279","1.7279","1.7279"
"3620","1.5933","1.5933","1.5933"
"3621","1.5933","1.5933","1.5933"
"3622","2.0338","2.0338","2.0338"
"3623","2.0338","2.0338","2.0338"
"3624","2.0771","2.0771","2.0771"
"3625","2.0771","2.0771","2.0771"
"3626","1.9127","1.9127","1.9127"
"3627","1.9127","1.9127","1.9127"
"3628","2.057","2.057","2.057"
"3629","2.057","2.057","2.057"
"3630","2.161","2.161","2.161"
"3631","2.161","2.161","2.161"
"3632","1.909","1.909","1.909"
"3633","1.909","1.909","1.909"
"3634","1.8788","1.8788","1.8788"
"3635","1.8788","1.8788","1.8788"
"3636","1.6263","1.6263","1.6263"
"3637","1.6263","1.6263","1.6263"
"3638","1.9397","1.9397","1.9397"
"3639","1.9397","1.9397","1.9397"
"3640","1.8286","1.8286","1.8286"
"3641","1.8286","1.8286","1.8286"
"3642","1.6139","1.6139","1.6139"
"3643","1.6139","1.6139","1.6139"
"3644","1.817","1.817","1.817"
"3645","1.817","1.817","1.817"
"3646","1.8727","1.8727","1.8727"
"3647","1.8727","1.8727","1.8727"
"3648","1.8531","1.8531","1.8531"
"3649","1.8531","1.8531","1.8531"
"3650","2.3543","2.3543","2.3543"
"3651","2.3543","2.3543","2.3543"
"3652","1.8386","1.8386","1.8386"
"3653","1.8386","1.8386","1.8386"
"3654","1.6757","1.6757","1.6757"
"3655","1.6757","1.6757","1.6757"
"3656","1.7166","1.7166","1.7166"
"3657","1.7166","1.7166","1.7166"
"3658","1.7677","1.7677","1.7677"
"3659","1.7677","1.7677","1.7677"
"3660","1.8649","1.8649","1.8649"
"3661","1.8649","1.8649","1.8649"
"3662","1.9467","1.9467","1.9467"
"3663","1.9467","1.9467","1.9467"
"3664","2.0526","2.0526","2.0526"
"3665","2.0526","2.0526","2.0526"
"3666","1.8548","1.8548","1.8548"
"3667","1.8548","1.8548","1.8548"
"3668","1.771","1.771","1.771"
"3669","1.771","1.771","1.771"
"3670","2.1775","2.1775","2.1775"
"3671","2.1775","2.1775","2.1775"
"3672","1.7017","1.7017","1.7017"
"3673","1.7017","1.7017","1.7017"
"3674","2.0755","2.0755","2.0755"
"3675","2.0755","2.0755","2.0755"
"3676","1.8004","1.8004","1.8004"
"3677","1.8004","1.8004","1.8004"
"3678","1.831","1.831","1.831"
"3679","1.831","1.831","1.831"
"3680","1.7419","1.7419","1.7419"
"3681","1.7419","1.7419","1.7419"
"3682","2.2567","2.2567","2.2567"
"3683","2.2567","2.2567","2.2567"
"3684","1.7634","1.7634","1.7634"
"3685","1.7634","1.7634","1.7634"
"3686","1.9989","1.9989","1.9989"
"3687","1.9989","1.9989","1.9989"
"3688","2.2067","2.2067","2.2067"
"3689","2.2067","2.2067","2.2067"
"3690","1.6911","1.6911","1.6911"
"3691","1.6911","1.6911","1.6911"
"3692","1.9316","1.9316","1.9316"
"3693","1.9316","1.9316","1.9316"
"3694","1.8004","1.8004","1.8004"
"3695","1.8004","1.8004","1.8004"
"3696","1.7265","1.7265","1.7265"
"3697","1.7265","1.7265","1.7265"
"3698","1.8636","1.8636","1.8636"
"3699","1.8636","1.8636","1.8636"
"3700","1.7929","1.7929","1.7929"
"3701","1.7929","1.7929","1.7929"
"3702","1.9446","1.9446","1.9446"
"3703","1.9446","1.9446","1.9446"
"3704","1.8939","1.8939","1.8939"
"3705","1.8939","1.8939","1.8939"
"3706","1.7655","1.7655","1.7655"
"3707","1.7655","1.7655","1.7655"
"3708","1.9407","1.9407","1.9407"
"3709","1.9407","1.9407","1.9407"
"3710","2.0561","2.0561","2.0561"
"3711","2.0561","2.0561","2.0561"
"3712","1.7793","1.7793","1.7793"
"3713","1.7793","1.7793","1.7793"
"3714","1.8486","1.8486","1.8486"
"3715","1.8486","1.8486","1.8486"
"3716","1.8718","1.8718","1.8718"
"3717","1.8718","1.8718","1.8718"
"3718","1.9199","1.9199","1.9199"
"3719","1.9199","1.9199","1.9199"
"3720","1.9836","1.9836","1.9836"
"3721","1.9836","1.9836","1.9836"
"3722","1.867","1.867","1.867"
"3723","1.867","1.867","1.867"
"3724","1.787","1.787","1.787"
"3725","1.787","1.787","1.787"
"3726","1.8577","1.8577","1.8577"
"3727","1.8577","1.8577","1.8577"
"3728","1.994","1.994","1.994"
"3729","1.994","1.994","1.994"
"3730","1.8612","1.8612","1.8612"
"3731","1.8612","1.8612","1.8612"
"3732","2.0444","2.0444","2.0444"
"3733","2.0444","2.0444","2.0444"
"3734","1.7242","1.7242","1.7242"
"3735","1.7242","1.7242","1.7242"
"3736","1.7586","1.7586","1.7586"
"3737","1.7586","1.7586","1.7586"
"3738","1.8368","1.8368","1.8368"
"3739","1.8368","1.8368","1.8368"
"3740","1.9116","1.9116","1.9116"
"3741","1.9116","1.9116","1.9116"
"3742","1.9754","1.9754","1.9754"
"3743","1.9754","1.9754","1.9754"
"3744","2.0271","2.0271","2.0271"
"3745","2.0271","2.0271","2.0271"
"3746","1.8543","1.8543","1.8543"
"3747","1.8543","1.8543","1.8543"
"3748","1.7497","1.7497","1.7497"
"3749","1.7497","1.7497","1.7497"
"3750","2.0601","2.0601","2.0601"
"3751","2.0601","2.0601","2.0601"
"3752","2.0018","2.0018","2.0018"
"3753","2.0018","2.0018","2.0018"
"3754","2.0557","2.0557","2.0557"
"3755","2.0557","2.0557","2.0557"
"3756","1.7204","1.7204","1.7204"
"3757","1.7204","1.7204","1.7204"
"3758","1.8915","1.8915","1.8915"
"3759","1.8915","1.8915","1.8915"
"3760","1.935","1.935","1.935"
"3761","1.935","1.935","1.935"
"3762","2.0193","2.0193","2.0193"
"3763","2.0193","2.0193","2.0193"
"3764","1.8412","1.8412","1.8412"
"3765","1.8412","1.8412","1.8412"
"3766","1.8245","1.8245","1.8245"
"3767","1.8245","1.8245","1.8245"
"3768","1.8732","1.8732","1.8732"
"3769","1.8732","1.8732","1.8732"
"3770","1.8635","1.8635","1.8635"
"3771","1.8635","1.8635","1.8635"
"3772","1.7622","1.7622","1.7622"
"3773","1.7622","1.7622","1.7622"
"3774","1.5562","1.5562","1.5562"
"3775","1.5562","1.5562","1.5562"
"3776","1.9583","1.9583","1.9583"
"3777","1.9583","1.9583","1.9583"
"3778","1.9866","1.9866","1.9866"
"3779","1.9866","1.9866","1.9866"
"3780","2.067","2.067","2.067"
"3781","2.067","2.067","2.067"
"3782","1.9365","1.9365","1.9365"
"3783","1.9365","1.9365","1.9365"
"3784","1.7089","1.7089","1.7089"
"3785","1.7089","1.7089","1.7089"
"3786","1.7582","1.7582","1.7582"
"3787","1.7582","1.7582","1.7582"
"3788","1.5099","1.5099","1.5099"
"3789","1.5099","1.5099","1.5099"
"3790","1.8416","1.8416","1.8416"
"3791","1.8416","1.8416","1.8416"
"3792","1.8551","1.8551","1.8551"
"3793","1.8551","1.8551","1.8551"
"3794","2.001","2.001","2.001"
"3795","2.001","2.001","2.001"
"3796","1.9773","1.9773","1.9773"
"3797","1.9773","1.9773","1.9773"
"3798","1.9755","1.9755","1.9755"
"3799","1.9755","1.9755","1.9755"
"3800","1.6974","1.6974","1.6974"
"3801","1.6974","1.6974","1.6974"
"3802","1.7512","1.7512","1.7512"
"3803","1.7512","1.7512","1.7512"
"3804","1.863","1.863","1.863"
"3805","1.863","1.863","1.863"
"3806","1.7187","1.7187","1.7187"
"3807","1.7187","1.7187","1.7187"
"3808","2.2173","2.2173","2.2173"
"3809","2.2173","2.2173","2.2173"
"3810","1.9","1.9","1.9"
"3811","1.9","1.9","1.9"
"3812","1.9705","1.9705","1.9705"
"3813","1.9705","1.9705","1.9705"
"3814","2.0524","2.0524","2.0524"
"3815","2.0524","2.0524","2.0524"
"3816","1.8088","1.8088","1.8088"
"3817","1.8088","1.8088","1.8088"
"3818","1.7906","1.7906","1.7906"
"3819","1.7906","1.7906","1.7906"
"3820","1.9315","1.9315","1.9315"
"3821","1.9315","1.9315","1.9315"
"3822","1.9154","1.9154","1.9154"
"3823","1.9154","1.9154","1.9154"
"3824","2.1729","2.1729","2.1729"
"3825","2.1729","2.1729","2.1729"
"3826","1.8198","1.8198","1.8198"
"3827","1.8198","1.8198","1.8198"
"3828","2.0248","2.0248","2.0248"
"3829","2.0248","2.0248","2.0248"
"3830","1.7366","1.7366","1.7366"
"3831","1.7366","1.7366","1.7366"
"3832","1.8752","1.8752","1.8752"
"3833","1.8752","1.8752","1.8752"
"3834","1.7307","1.7307","1.7307"
"3835","1.7307","1.7307","1.7307"
"3836","1.9336","1.9336","1.9336"
"3837","1.9336","1.9336","1.9336"
"3838","1.7118","1.7118","1.7118"
"3839","1.7118","1.7118","1.7118"
"3840","1.6891","1.6891","1.6891"
"3841","1.6891","1.6891","1.6891"
"3842","1.998","1.998","1.998"
"3843","1.998","1.998","1.998"
"3844","1.9926","1.9926","1.9926"
"3845","1.9926","1.9926","1.9926"
"3846","1.8412","1.8412","1.8412"
"3847","1.8412","1.8412","1.8412"
"3848","1.8587","1.8587","1.8587"
"3849","1.8587","1.8587","1.8587"
"3850","1.8295","1.8295","1.8295"
"3851","1.8295","1.8295","1.8295"
"3852","1.8082","1.8082","1.8082"
"3853","1.8082","1.8082","1.8082"
"3854","2.0159","2.0159","2.0159"
"3855","2.0159","2.0159","2.0159"
"3856","1.7879","1.7879","1.7879"
"3857","1.7879","1.7879","1.7879"
"3858","2.0097","2.0097","2.0097"
"3859","2.0097","2.0097","2.0097"
"3860","1.534","1.534","1.534"
"3861","1.534","1.534","1.534"
"3862","1.8096","1.8096","1.8096"
"3863","1.8096","1.8096","1.8096"
"3864","1.8691","1.8691","1.8691"
"3865","1.8691","1.8691","1.8691"
"3866","1.8114","1.8114","1.8114"
"3867","1.8114","1.8114","1.8114"
"3868","1.7673","1.7673","1.7673"
"3869","1.7673","1.7673","1.7673"
"3870","1.624","1.624","1.624"
"3871","1.624","1.624","1.624"
"3872","2.1099","2.1099","2.1099"
"3873","2.1099","2.1099","2.1099"
"3874","1.6641","1.6641","1.6641"
"3875","1.6641","1.6641","1.6641"
"3876","2.0132","2.0132","2.0132"
"3877","2.0132","2.0132","2.0132"
"3878","1.8963","1.8963","1.8963"
"3879","1.8963","1.8963","1.8963"
"3880","1.7443","1.7443","1.7443"
"3881","1.7443","1.7443","1.7443"
"3882","1.9587","1.9587","1.9587"
"3883","1.9587","1.9587","1.9587"
"3884","1.833","1.833","1.833"
"3885","1.833","1.833","1.833"
"3886","1.7897","1.7897","1.7897"
"3887","1.7897","1.7897","1.7897"
"3888","1.7468","1.7468","1.7468"
"3889","1.7468","1.7468","1.7468"
"3890","1.6385","1.6385","1.6385"
"3891","1.6385","1.6385","1.6385"
"3892","1.8498","1.8498","1.8498"
"3893","1.8498","1.8498","1.8498"
"3894","1.9505","1.9505","1.9505"
"3895","1.9505","1.9505","1.9505"
"3896","1.7349","1.7349","1.7349"
"3897","1.7349","1.7349","1.7349"
"3898","1.5132","1.5132","1.5132"
"3899","1.5132","1.5132","1.5132"
"3900","1.6535","1.6535","1.6535"
"3901","1.6535","1.6535","1.6535"
"3902","1.9084","1.9084","1.9084"
"3903","1.9084","1.9084","1.9084"
"3904","1.8729","1.8729","1.8729"
"3905","1.8729","1.8729","1.8729"
"3906","1.7362","1.7362","1.7362"
"3907","1.7362","1.7362","1.7362"
"3908","1.8197","1.8197","1.8197"
"3909","1.8197","1.8197","1.8197"
"3910","1.9843","1.9843","1.9843"
"3911","1.9843","1.9843","1.9843"
"3912","1.6516","1.6516","1.6516"
"3913","1.6516","1.6516","1.6516"
"3914","1.982","1.982","1.982"
"3915","1.982","1.982","1.982"
"3916","1.6667","1.6667","1.6667"
"3917","1.6667","1.6667","1.6667"
"3918","1.9305","1.9305","1.9305"
"3919","1.9305","1.9305","1.9305"
"3920","1.9203","1.9203","1.9203"
"3921","1.9203","1.9203","1.9203"
"3922","1.8799","1.8799","1.8799"
"3923","1.8799","1.8799","1.8799"
"3924","1.7582","1.7582","1.7582"
"3925","1.7582","1.7582","1.7582"
"3926","1.6316","1.6316","1.6316"
"3927","1.6316","1.6316","1.6316"
"3928","1.7683","1.7683","1.7683"
"3929","1.7683","1.7683","1.7683"
"3930","1.8478","1.8478","1.8478"
"3931","1.8478","1.8478","1.8478"
"3932","2.0743","2.0743","2.0743"
"3933","2.0743","2.0743","2.0743"
"3934","1.7922","1.7922","1.7922"
"3935","1.7922","1.7922","1.7922"
"3936","1.7565","1.7565","1.7565"
"3937","1.7565","1.7565","1.7565"
"3938","1.8159","1.8159","1.8159"
"3939","1.8159","1.8159","1.8159"
"3940","1.8479","1.8479","1.8479"
"3941","1.8479","1.8479","1.8479"
"3942","1.9863","1.9863","1.9863"
"3943","1.9863","1.9863","1.9863"
"3944","1.6608","1.6608","1.6608"
"3945","1.6608","1.6608","1.6608"
"3946","1.8689","1.8689","1.8689"
"3947","1.8689","1.8689","1.8689"
"3948","1.7063","1.7063","1.7063"
"3949","1.7063","1.7063","1.7063"
"3950","1.8063","1.8063","1.8063"
"3951","1.8063","1.8063","1.8063"
"3952","2.0687","2.0687","2.0687"
"3953","2.0687","2.0687","2.0687"
"3954","1.9751","1.9751","1.9751"
"3955","1.9751","1.9751","1.9751"
"3956","1.7225","1.7225","1.7225"
"3957","1.7225","1.7225","1.7225"
"3958","1.7855","1.7855","1.7855"
"3959","1.7855","1.7855","1.7855"
"3960","2.0829","2.0829","2.0829"
"3961","2.0829","2.0829","2.0829"
"3962","1.7556","1.7556","1.7556"
"3963","1.7556","1.7556","1.7556"
"3964","1.6561","1.6561","1.6561"
"3965","1.6561","1.6561","1.6561"
"3966","1.8372","1.8372","1.8372"
"3967","1.8372","1.8372","1.8372"
"3968","1.7406","1.7406","1.7406"
"3969","1.7406","1.7406","1.7406"
"3970","1.7231","1.7231","1.7231"
"3971","1.7231","1.7231","1.7231"
"3972","1.9239","1.9239","1.9239"
"3973","1.9239","1.9239","1.9239"
"3974","1.6792","1.6792","1.6792"
"3975","1.6792","1.6792","1.6792"
"3976","2.1576","2.1576","2.1576"
"3977","2.1576","2.1576","2.1576"
"3978","1.9226","1.9226","1.9226"
"3979","1.9226","1.9226","1.9226"
"3980","1.7942","1.7942","1.7942"
"3981","1.7942","1.7942","1.7942"
"3982","1.6704","1.6704","1.6704"
"3983","1.6704","1.6704","1.6704"
"3984","1.7515","1.7515","1.7515"
"3985","1.7515","1.7515","1.7515"
"3986","1.7282","1.7282","1.7282"
"3987","1.7282","1.7282","1.7282"
"3988","1.5988","1.5988","1.5988"
"3989","1.5988","1.5988","1.5988"
"3990","2.0563","2.0563","2.0563"
"3991","2.0563","2.0563","2.0563"
"3992","1.5798","1.5798","1.5798"
"3993","1.5798","1.5798","1.5798"
"3994","1.8252","1.8252","1.8252"
"3995","1.8252","1.8252","1.8252"
"3996","1.6717","1.6717","1.6717"
"3997","1.6717","1.6717","1.6717"
"3998","1.6385","1.6385","1.6385"
"3999","1.6385","1.6385","1.6385"
"4000","2.2053","2.2053","2.2053"
"4001","2.2053","2.2053","2.2053"
"4002","2.034","2.034","2.034"
"4003","2.034","2.034","2.034"
"4004","2.039","2.039","2.039"
"4005","2.039","2.039","2.039"
"4006","1.5337","1.5337","1.5337"
"4007","1.5337","1.5337","1.5337"
"4008","2.1971","2.1971","2.1971"
"4009","2.1971","2.1971","2.1971"
"4010","1.8728","1.8728","1.8728"
"4011","1.8728","1.8728","1.8728"
"4012","1.9018","1.9018","1.9018"
"4013","1.9018","1.9018","1.9018"
"4014","1.7552","1.7552","1.7552"
"4015","1.7552","1.7552","1.7552"
"4016","1.8716","1.8716","1.8716"
"4017","1.8716","1.8716","1.8716"
"4018","1.8732","1.8732","1.8732"
"4019","1.8732","1.8732","1.8732"
"4020","1.8394","1.8394","1.8394"
"4021","1.8394","1.8394","1.8394"
"4022","1.9933","1.9933","1.9933"
"4023","1.9933","1.9933","1.9933"
"4024","1.8454","1.8454","1.8454"
"4025","1.8454","1.8454","1.8454"
"4026","1.9796","1.9796","1.9796"
"4027","1.9796","1.9796","1.9796"
"4028","1.7791","1.7791","1.7791"
"4029","1.7791","1.7791","1.7791"
"4030","2.224","2.224","2.224"
"4031","2.224","2.224","2.224"
"4032","1.7505","1.7505","1.7505"
"4033","1.7505","1.7505","1.7505"
"4034","2.0963","2.0963","2.0963"
"4035","2.0963","2.0963","2.0963"
"4036","1.7746","1.7746","1.7746"
"4037","1.7746","1.7746","1.7746"
"4038","1.6807","1.6807","1.6807"
"4039","1.6807","1.6807","1.6807"
"4040","1.8059","1.8059","1.8059"
"4041","1.8059","1.8059","1.8059"
"4042","1.8319","1.8319","1.8319"
"4043","1.8319","1.8319","1.8319"
"4044","2.015","2.015","2.015"
"4045","2.015","2.015","2.015"
"4046","1.7429","1.7429","1.7429"
"4047","1.7429","1.7429","1.7429"
"4048","1.7294","1.7294","1.7294"
"4049","1.7294","1.7294","1.7294"
"4050","1.5951","1.5951","1.5951"
"4051","1.5951","1.5951","1.5951"
"4052","2.0793","2.0793","2.0793"
"4053","2.0793","2.0793","2.0793"
"4054","1.7756","1.7756","1.7756"
"4055","1.7756","1.7756","1.7756"
"4056","2.0021","2.0021","2.0021"
"4057","2.0021","2.0021","2.0021"
"4058","1.8765","1.8765","1.8765"
"4059","1.8765","1.8765","1.8765"
"4060","1.7883","1.7883","1.7883"
"4061","1.7883","1.7883","1.7883"
"4062","1.8413","1.8413","1.8413"
"4063","1.8413","1.8413","1.8413"
"4064","1.8782","1.8782","1.8782"
"4065","1.8782","1.8782","1.8782"
"4066","1.9191","1.9191","1.9191"
"4067","1.9191","1.9191","1.9191"
"4068","1.817","1.817","1.817"
"4069","1.817","1.817","1.817"
"4070","1.9054","1.9054","1.9054"
"4071","1.9054","1.9054","1.9054"
"4072","1.9331","1.9331","1.9331"
"4073","1.9331","1.9331","1.9331"
"4074","1.7901","1.7901","1.7901"
"4075","1.7901","1.7901","1.7901"
"4076","1.9211","1.9211","1.9211"
"4077","1.9211","1.9211","1.9211"
"4078","1.9643","1.9643","1.9643"
"4079","1.9643","1.9643","1.9643"
"4080","1.7057","1.7057","1.7057"
"4081","1.7057","1.7057","1.7057"
"4082","1.882","1.882","1.882"
"4083","1.882","1.882","1.882"
"4084","1.6","1.6","1.6"
"4085","1.6","1.6","1.6"
"4086","1.8288","1.8288","1.8288"
"4087","1.8288","1.8288","1.8288"
"4088","1.5843","1.5843","1.5843"
"4089","1.5843","1.5843","1.5843"
"4090","1.7735","1.7735","1.7735"
"4091","1.7735","1.7735","1.7735"
"4092","1.8327","1.8327","1.8327"
"4093","1.8327","1.8327","1.8327"
"4094","1.8191","1.8191","1.8191"
"4095","1.8191","1.8191","1.8191"
"4096","1.7186","1.7186","1.7186"
"4097","1.7186","1.7186","1.7186"
"4098","1.7197","1.7197","1.7197"
"4099","1.7197","1.7197","1.7197"
"4100","1.8556","1.8556","1.8556"
"4101","1.8556","1.8556","1.8556"
"4102","1.8384","1.8384","1.8384"
"4103","1.8384","1.8384","1.8384"
"4104","1.8657","1.8657","1.8657"
"4105","1.8657","1.8657","1.8657"
"4106","1.7153","1.7153","1.7153"
"4107","1.7153","1.7153","1.7153"
"4108","2.0603","2.0603","2.0603"
"4109","2.0603","2.0603","2.0603"
"4110","1.9596","1.9596","1.9596"
"4111","1.9596","1.9596","1.9596"
"4112","1.5589","1.5589","1.5589"
"4113","1.5589","1.5589","1.5589"
"4114","1.689","1.689","1.689"
"4115","1.689","1.689","1.689"
"4116","1.9165","1.9165","1.9165"
"4117","1.9165","1.9165","1.9165"
"4118","1.7518","1.7518","1.7518"
"4119","1.7518","1.7518","1.7518"
"4120","1.8624","1.8624","1.8624"
"4121","1.8624","1.8624","1.8624"
"4122","2.0519","2.0519","2.0519"
"4123","2.0519","2.0519","2.0519"
"4124","1.848","1.848","1.848"
"4125","1.848","1.848","1.848"
"4126","1.8459","1.8459","1.8459"
"4127","1.8459","1.8459","1.8459"
"4128","1.7631","1.7631","1.7631"
"4129","1.7631","1.7631","1.7631"
"4130","1.7306","1.7306","1.7306"
"4131","1.7306","1.7306","1.7306"
"4132","1.939","1.939","1.939"
"4133","1.939","1.939","1.939"
"4134","1.7631","1.7631","1.7631"
"4135","1.7631","1.7631","1.7631"
"4136","1.7919","1.7919","1.7919"
"4137","1.7919","1.7919","1.7919"
"4138","1.946","1.946","1.946"
"4139","1.946","1.946","1.946"
"4140","1.8013","1.8013","1.8013"
"4141","1.8013","1.8013","1.8013"
"4142","1.9349","1.9349","1.9349"
"4143","1.9349","1.9349","1.9349"
"4144","1.9093","1.9093","1.9093"
"4145","1.9093","1.9093","1.9093"
"4146","1.6965","1.6965","1.6965"
"4147","1.6965","1.6965","1.6965"
"4148","1.6646","1.6646","1.6646"
"4149","1.6646","1.6646","1.6646"
"4150","1.9294","1.9294","1.9294"
"4151","1.9294","1.9294","1.9294"
"4152","1.9249","1.9249","1.9249"
"4153","1.9249","1.9249","1.9249"
"4154","1.8969","1.8969","1.8969"
"4155","1.8969","1.8969","1.8969"
"4156","1.9862","1.9862","1.9862"
"4157","1.9862","1.9862","1.9862"
"4158","1.6757","1.6757","1.6757"
"4159","1.6757","1.6757","1.6757"
"4160","1.8434","1.8434","1.8434"
"4161","1.8434","1.8434","1.8434"
"4162","1.8924","1.8924","1.8924"
"4163","1.8924","1.8924","1.8924"
"4164","1.9267","1.9267","1.9267"
"4165","1.9267","1.9267","1.9267"
"4166","1.7475","1.7475","1.7475"
"4167","1.7475","1.7475","1.7475"
"4168","1.827","1.827","1.827"
"4169","1.827","1.827","1.827"
"4170","1.7897","1.7897","1.7897"
"4171","1.7897","1.7897","1.7897"
"4172","2.0113","2.0113","2.0113"
"4173","2.0113","2.0113","2.0113"
"4174","1.9724","1.9724","1.9724"
"4175","1.9724","1.9724","1.9724"
"4176","1.9246","1.9246","1.9246"
"4177","1.9246","1.9246","1.9246"
"4178","1.7968","1.7968","1.7968"
"4179","1.7968","1.7968","1.7968"
"4180","1.7594","1.7594","1.7594"
"4181","1.7594","1.7594","1.7594"
"4182","1.7783","1.7783","1.7783"
"4183","1.7783","1.7783","1.7783"
"4184","1.8467","1.8467","1.8467"
"4185","1.8467","1.8467","1.8467"
"4186","1.9475","1.9475","1.9475"
"4187","1.9475","1.9475","1.9475"
"4188","2.0648","2.0648","2.0648"
"4189","2.0648","2.0648","2.0648"
"4190","1.811","1.811","1.811"
"4191","1.811","1.811","1.811"
"4192","1.9706","1.9706","1.9706"
"4193","1.9706","1.9706","1.9706"
"4194","1.4283","1.4283","1.4283"
"4195","1.4283","1.4283","1.4283"
"4196","1.8657","1.8657","1.8657"
"4197","1.8657","1.8657","1.8657"
"4198","1.7918","1.7918","1.7918"
"4199","1.7918","1.7918","1.7918"
"4200","1.8091","1.8091","1.8091"
"4201","1.8091","1.8091","1.8091"
"4202","1.8087","1.8087","1.8087"
"4203","1.8087","1.8087","1.8087"
"4204","1.7263","1.7263","1.7263"
"4205","1.7263","1.7263","1.7263"
"4206","1.6787","1.6787","1.6787"
"4207","1.6787","1.6787","1.6787"
"4208","2.061","2.061","2.061"
"4209","2.061","2.061","2.061"
"4210","1.6343","1.6343","1.6343"
"4211","1.6343","1.6343","1.6343"
"4212","2.0896","2.0896","2.0896"
"4213","2.0896","2.0896","2.0896"
"4214","1.9048","1.9048","1.9048"
"4215","1.9048","1.9048","1.9048"
"4216","1.8725","1.8725","1.8725"
"4217","1.8725","1.8725","1.8725"
"4218","1.6855","1.6855","1.6855"
"4219","1.6855","1.6855","1.6855"
"4220","1.8845","1.8845","1.8845"
"4221","1.8845","1.8845","1.8845"
"4222","1.6287","1.6287","1.6287"
"4223","1.6287","1.6287","1.6287"
"4224","1.833","1.833","1.833"
"4225","1.833","1.833","1.833"
"4226","1.5862","1.5862","1.5862"
"4227","1.5862","1.5862","1.5862"
"4228","1.4788","1.4788","1.4788"
"4229","1.4788","1.4788","1.4788"
"4230","2.1995","2.1995","2.1995"
"4231","2.1995","2.1995","2.1995"
"4232","1.5113","1.5113","1.5113"
"4233","1.5113","1.5113","1.5113"
"4234","1.7984","1.7984","1.7984"
"4235","1.7984","1.7984","1.7984"
"4236","1.5508","1.5508","1.5508"
"4237","1.5508","1.5508","1.5508"
"4238","1.8496","1.8496","1.8496"
"4239","1.8496","1.8496","1.8496"
"4240","1.9753","1.9753","1.9753"
"4241","1.9753","1.9753","1.9753"
"4242","1.8218","1.8218","1.8218"
"4243","1.8218","1.8218","1.8218"
"4244","1.8358","1.8358","1.8358"
"4245","1.8358","1.8358","1.8358"
"4246","1.9199","1.9199","1.9199"
"4247","1.9199","1.9199","1.9199"
"4248","1.839","1.839","1.839"
"4249","1.839","1.839","1.839"
"4250","1.9867","1.9867","1.9867"
"4251","1.9867","1.9867","1.9867"
"4252","1.916","1.916","1.916"
"4253","1.916","1.916","1.916"
"4254","1.7685","1.7685","1.7685"
"4255","1.7685","1.7685","1.7685"
"4256","1.9161","1.9161","1.9161"
"4257","1.9161","1.9161","1.9161"
"4258","1.9584","1.9584","1.9584"
"4259","1.9584","1.9584","1.9584"
"4260","1.6711","1.6711","1.6711"
"4261","1.6711","1.6711","1.6711"
"4262","2.0294","2.0294","2.0294"
"4263","2.0294","2.0294","2.0294"
"4264","2.052","2.052","2.052"
"4265","2.052","2.052","2.052"
"4266","1.8721","1.8721","1.8721"
"4267","1.8721","1.8721","1.8721"
"4268","1.8815","1.8815","1.8815"
"4269","1.8815","1.8815","1.8815"
"4270","1.8955","1.8955","1.8955"
"4271","1.8955","1.8955","1.8955"
"4272","2.1771","2.1771","2.1771"
"4273","2.1771","2.1771","2.1771"
"4274","1.915","1.915","1.915"
"4275","1.915","1.915","1.915"
"4276","1.7953","1.7953","1.7953"
"4277","1.7953","1.7953","1.7953"
"4278","1.6659","1.6659","1.6659"
"4279","1.6659","1.6659","1.6659"
"4280","1.8181","1.8181","1.8181"
"4281","1.8181","1.8181","1.8181"
"4282","1.6272","1.6272","1.6272"
"4283","1.6272","1.6272","1.6272"
"4284","1.9193","1.9193","1.9193"
"4285","1.9193","1.9193","1.9193"
"4286","1.8642","1.8642","1.8642"
"4287","1.8642","1.8642","1.8642"
"4288","1.8768","1.8768","1.8768"
"4289","1.8768","1.8768","1.8768"
"4290","2.1171","2.1171","2.1171"
"4291","2.1171","2.1171","2.1171"
"4292","1.6245","1.6245","1.6245"
"4293","1.6245","1.6245","1.6245"
"4294","1.5079","1.5079","1.5079"
"4295","1.5079","1.5079","1.5079"
